condition_id,Model,param,mcmc_status,dgp_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
10,Normal (NG),phi12,Clean,Exponential,++,50,0.5,A,200,-0.09207529804901983,0.96,0.15453070849911046,0.15164468363504768,0.15425615470420911,-0.0026114710691614307
10,Normal (NG),phi21,Clean,Exponential,++,50,0.5,A,200,0.008754529331897255,0.975,0.14164983675900578,0.14862039630930265,0.14164713140764534,0.006973264901657311
10,Normal (NG),phi22,Clean,Exponential,++,50,0.5,A,200,-0.21587819592084076,0.945,0.16561247334847481,0.1478751951014245,0.14131860476509586,0.006556590336328633
10,Normal (NG),rho,Clean,Exponential,++,50,0.5,A,200,-0.19525206972477305,0.81,0.1684707969381093,0.11581765927558074,0.1373010077822073,-0.02148334850662656
10,Exponential (EG),mu[1],Clean,Exponential,++,50,0.5,A,199,0.006634679532479025,0.964824120603015,0.12699365126183354,0.13690374412399814,0.12682022113335673,0.010083522990641414
10,Exponential (EG),mu[1],Problematic,Exponential,++,50,0.5,A,1,-0.09361264729478666,1,0.09361264729478666,0.1273228561873127,0,0.1273228561873127
10,Exponential (EG),mu[2],Clean,Exponential,++,50,0.5,A,199,0.008544243535844155,0.949748743718593,0.13536728183886973,0.13844644704712708,0.13509736079895926,0.0033490862481678207
10,Exponential (EG),mu[2],Problematic,Exponential,++,50,0.5,A,1,-0.00544758576523566,1,0.00544758576523566,0.14010371786720174,0,0.14010371786720174
10,Exponential (EG),phi11,Clean,Exponential,++,50,0.5,A,199,-0.02479485685199594,0.9246231155778895,0.05660416355860237,0.04945393054540473,0.05572850028449764,-0.0062745697390929125
10,Exponential (EG),phi11,Problematic,Exponential,++,50,0.5,A,1,-0.00630999811907909,1,0.00252399924763163,0.02760508928874143,0,0.02760508928874143
10,Exponential (EG),phi12,Clean,Exponential,++,50,0.5,A,199,0.022881127863836618,0.9447236180904522,0.050277038682054874,0.04729758753505786,0.050224945579996697,-0.0029273580449388353
10,Exponential (EG),phi12,Problematic,Exponential,++,50,0.5,A,1,-0.17535376978472378,1,0.01753537697847237,0.03100900075385297,0,0.03100900075385297
10,Exponential (EG),phi21,Clean,Exponential,++,50,0.5,A,199,0.047601019150547826,0.9346733668341709,0.055275390039853864,0.04926734107742133,0.05507004788282163,-0.0058027068054003
10,Exponential (EG),phi21,Problematic,Exponential,++,50,0.5,A,1,-0.4308051998242804,1,0.04308051998242804,0.04652312522226923,0,0.04652312522226923
10,Exponential (EG),phi22,Clean,Exponential,++,50,0.5,A,199,-0.03428495005953151,0.9346733668341709,0.05596656412883878,0.04943703323281507,0.05426032668804983,-0.004823293455234759
10,Exponential (EG),phi22,Problematic,Exponential,++,50,0.5,A,1,0.06804082022111524,1,0.02721632808844609,0.05785512786614,0,0.05785512786614
10,Exponential (EG),rho,Clean,Exponential,++,50,0.5,A,199,-0.11353703299048652,0.9346733668341709,0.127052773831906,0.11183435082126936,0.11366504684075378,-0.0018306960194844207
10,Exponential (EG),rho,Problematic,Exponential,++,50,0.5,A,1,0.06124619167174305,1,0.03062309583587152,0.09910763944494776,0,0.09910763944494776
11,Normal (NG),sigma[1],Clean,Exponential,--,50,0.5,A,200,-0.007887061113921803,0.77,0.170456304703027,0.10291330478183232,0.17027373866805312,-0.0673604338862208
11,Normal (NG),sigma[2],Clean,Exponential,--,50,0.5,A,200,-0.005786634068977361,0.715,0.19829613625694645,0.10319901385405371,0.19821168613526605,-0.09501267228121234
11,Normal (NG),mu[1],Clean,Exponential,--,50,0.5,A,200,-0.009741454097069965,0.965,0.14657022210010265,0.14717323944674368,0.14624614209799894,9.270973487447431e-4
11,Normal (NG),mu[2],Clean,Exponential,--,50,0.5,A,200,-0.0018413106267819081,0.895,0.17782171385275833,0.14761596060300197,0.17781218038342583,-0.03019621978042386
11,Normal (NG),phi11,Clean,Exponential,--,50,0.5,A,200,-0.21262134432527985,0.94,0.15732852799625704,0.14762135596470113,0.13235940446919048,0.015261951495510656
11,Normal (NG),phi12,Clean,Exponential,--,50,0.5,A,200,0.3755094084450995,0.925,0.1603488859813745,0.15197899747387575,0.15588999992674307,-0.003911002452867324
11,Normal (NG),phi21,Clean,Exponential,--,50,0.5,A,200,-0.04306687570861558,0.925,0.14842089447818324,0.149984543682399,0.14835839834627157,0.001626145336127427
11,Normal (NG),phi22,Clean,Exponential,--,50,0.5,A,200,-0.17905476016057767,0.94,0.1552340524444518,0.14886319650308383,0.13772404981171912,0.011139146691364704
11,Normal (NG),rho,Clean,Exponential,--,50,0.5,A,200,-0.16438099809963358,0.87,0.1548809141119914,0.11445810823210921,0.1312738337297579,-0.01681572549764869
11,Exponential (EG),mu[1],Clean,Exponential,--,50,0.5,A,200,-0.02247967855447391,0.975,0.11938992139090579,0.13974644447698334,0.11725449834362087,0.022491946133362473
11,Exponential (EG),mu[2],Clean,Exponential,--,50,0.5,A,200,-0.01641502619742377,0.935,0.13955777561791974,0.13894281793979865,0.1385890314936919,3.5378644610675747e-4
11,Exponential (EG),phi11,Clean,Exponential,--,50,0.5,A,200,-0.039878725755541536,0.96,0.048914027962586065,0.05138510270954208,0.046239940405053956,0.005145162304488124
11,Exponential (EG),phi12,Clean,Exponential,--,50,0.5,A,200,0.09854653163135944,0.96,0.05437931206053918,0.05225157501543119,0.0534789247387398,-0.00122734972330861
11,Exponential (EG),phi21,Clean,Exponential,--,50,0.5,A,200,-0.025281592183386138,0.975,0.04959677315928932,0.05080356968081827,0.049532295714823586,0.0012712739659946834
11,Exponential (EG),phi22,Clean,Exponential,--,50,0.5,A,200,-0.028868755656241172,0.95,0.0539452306248507,0.05078325638203377,0.052694810927319674,-0.0019115545452859026
11,Exponential (EG),rho,Clean,Exponential,--,50,0.5,A,200,-0.08551917835192324,0.97,0.1106094986734782,0.10995195968105957,0.10201018934548235,0.00794177033557722
12,Normal (NG),sigma[1],Clean,Exponential,+-,50,0.5,A,200,-0.01593518893133783,0.69,0.18734726193423065,0.1022047274826861,0.1866683323651224,-0.0844636048824363
12,Normal (NG),sigma[2],Clean,Exponential,+-,50,0.5,A,200,-0.01765735090833477,0.735,0.17835501672855014,0.1020421235083537,0.17747881549960076,-0.07543669199124706
12,Normal (NG),mu[1],Clean,Exponential,+-,50,0.5,A,200,-0.006481804974426632,0.935,0.15490227397270587,0.14597356723273813,0.15476660068047216,-0.008793033447734022
12,Normal (NG),mu[2],Clean,Exponential,+-,50,0.5,A,200,0.0032070342554749855,0.925,0.15880119222158304,0.14568968798591236,0.15876880544452168,-0.013079117458609318
12,Normal (NG),phi11,Clean,Exponential,+-,50,0.5,A,200,-0.19757584077846155,0.95,0.15748516843432417,0.14455410156342705,0.13621961760075857,0.008334483962668476
12,Normal (NG),phi12,Clean,Exponential,+-,50,0.5,A,200,-0.13183707609722004,0.925,0.15228165665838636,0.14764828119600829,0.15170989686992745,-0.004061615673919161
12,Normal (NG),phi21,Clean,Exponential,+-,50,0.5,A,200,-0.1184508718218508,0.96,0.13954717570290998,0.14716613358054365,0.1390435476974939,0.008122585883049732
12,Normal (NG),phi22,Clean,Exponential,+-,50,0.5,A,200,-0.19235594998559516,0.97,0.15688367617797952,0.14459356793745864,0.13671999858081996,0.007873569356638688
12,Normal (NG),rho,Clean,Exponential,+-,50,0.5,A,200,-1.8331647954767782,0,0.9272470656249465,0.11426261719313335,0.1402277749456905,-0.025965157752557144
12,Exponential (EG),mu[1],Clean,Exponential,+-,50,0.5,A,200,0.010472514396995801,0.955,0.12780801029596414,0.13849111477061019,0.12737823180598007,0.011112882964630116
12,Exponential (EG),mu[2],Clean,Exponential,+-,50,0.5,A,200,-0.010739693688543233,0.96,0.13093075778999377,0.13796967173048486,0.13048954868087437,0.007480123049610488
12,Exponential (EG),phi11,Clean,Exponential,+-,50,0.5,A,200,-0.026602953590333815,0.945,0.05383705233144094,0.047861369103684395,0.05277493213052573,-0.0049135630268413374
12,Exponential (EG),phi12,Clean,Exponential,+-,50,0.5,A,200,0.014291299559368581,0.94,0.04972431823301359,0.046485713587862444,0.0497037766302225,-0.003218063042360053
12,Exponential (EG),phi21,Clean,Exponential,+-,50,0.5,A,200,0.018067165433156337,0.945,0.04937373574288799,0.04601044739599937,0.04934066838360263,-0.003330220987603265
12,Exponential (EG),phi22,Clean,Exponential,+-,50,0.5,A,200,-0.013713524156659673,0.91,0.05308413934899912,0.04679469416603151,0.05279996336416068,-0.006005269198129166
12,Exponential (EG),rho,Clean,Exponential,+-,50,0.5,A,200,-1.908015568845977,0,0.9599349209344362,0.11070258746998904,0.10650915307964375,0.004193434390345294
13,Normal (NG),sigma[1],Clean,Exponential,++,100,0.5,A,200,0.004725890061192573,0.675,0.141636455559198,0.07250655584339635,0.1415575907766948,-0.06905103493329845
13,Normal (NG),sigma[2],Clean,Exponential,++,100,0.5,A,200,0.004628069169385399,0.725,0.139310183870154,0.07248416519712118,0.13923328734788784,-0.06674912215076666
13,Normal (NG),mu[1],Clean,Exponential,++,100,0.5,A,200,-0.003605327697244379,0.95,0.10160268239547664,0.10288407445184633,0.10153869549167736,0.0013453789601689664
13,Normal (NG),mu[2],Clean,Exponential,++,100,0.5,A,200,0.0024945535058447928,0.91,0.10903033964600102,0.10286324335101767,0.10900179891235198,-0.006138555561334316
13,Normal (NG),phi11,Clean,Exponential,++,100,0.5,A,200,-0.10176598080787215,0.91,0.11406330613798611,0.10477057294810932,0.10655246328059162,-0.0017818903324822999
13,Normal (NG),phi12,Clean,Exponential,++,100,0.5,A,200,0.08896238173732919,0.94,0.12206293422533623,0.10628688254038526,0.12173831302451574,-0.015451430484130474
13,Normal (NG),phi21,Clean,Exponential,++,100,0.5,A,200,-0.10063787950463315,0.985,0.09693806916732638,0.10616978750207157,0.09641425945355521,0.009755528048516357
13,Normal (NG),phi22,Clean,Exponential,++,100,0.5,A,200,-0.07194157720662195,0.975,0.09697589968953428,0.10501633282913767,0.0926079404567362,0.012408392372401461
13,Normal (NG),rho,Clean,Exponential,++,100,0.5,A,200,-0.12656596521669788,0.805,0.1195739231775681,0.08006173843931626,0.10145534592256024,-0.02139360748324398
13,Exponential (EG),mu[1],Clean,Exponential,++,100,0.5,A,200,0.003922483106911251,0.955,0.0892738072199982,0.09843488205338793,0.08918759320572228,0.009247288847665652
13,Exponential (EG),mu[2],Clean,Exponential,++,100,0.5,A,200,0.010461773184792156,0.95,0.09861250174050423,0.09900888919182435,0.09805598809532702,9.5290109649733e-4
13,Exponential (EG),phi11,Clean,Exponential,++,100,0.5,A,200,-0.005984270125744068,0.925,0.021458030652056873,0.021886667091248497,0.02132410000995476,5.625670812937356e-4
13,Exponential (EG),phi12,Clean,Exponential,++,100,0.5,A,200,0.011404763635430689,0.94,0.021564469749895374,0.021905991245869363,0.021534290544579178,3.7170070129018476e-4
13,Exponential (EG),phi21,Clean,Exponential,++,100,0.5,A,200,0.029472276340228636,0.93,0.023082853600879565,0.022029702378724456,0.02289392888153737,-8.64226502812912e-4
13,Exponential (EG),phi22,Clean,Exponential,++,100,0.5,A,200,-0.00784988005052927,0.945,0.024273085971181274,0.02249356944411405,0.02406913799609628,-0.0015755685519822302
13,Exponential (EG),rho,Clean,Exponential,++,100,0.5,A,200,-0.05094913487966695,0.96,0.0767041464080624,0.07451308579764294,0.07235034547217345,0.002162740325469495
14,Normal (NG),sigma[1],Clean,Exponential,--,100,0.5,A,200,-0.005009162219371056,0.71,0.12971880410907416,0.07167284977940398,0.12962205226483794,-0.05794920248543396
14,Normal (NG),sigma[2],Clean,Exponential,--,100,0.5,A,200,-0.0017642142725192245,0.74,0.11901725626635802,0.07206259527241692,0.11900417991470962,-0.0469415846422927
14,Normal (NG),mu[1],Clean,Exponential,--,100,0.5,A,200,-0.008442791235186067,0.94,0.10718212122526075,0.10171191725642371,0.10684908229135875,-0.00513716503493504
14,Normal (NG),mu[2],Clean,Exponential,--,100,0.5,A,200,-0.00373140546662138,0.96,0.09725234133637582,0.1021553461061806,0.09718073115927159,0.004974614946909012
14,Normal (NG),phi11,Clean,Exponential,--,100,0.5,A,200,-0.1078744505122913,0.95,0.10624880725035551,0.10486534371065985,0.09709225257656037,0.007773091134099477
14,Normal (NG),phi12,Clean,Exponential,--,100,0.5,A,200,0.06623768855242926,0.95,0.10304955886767554,0.10531622060017526,0.10283645885081244,0.002479761749362819
14,Normal (NG),phi21,Clean,Exponential,--,100,0.5,A,200,0.015763060071256895,0.96,0.10801828547435888,0.10635797998867956,0.10800678338045248,-0.001648803391772924
14,Normal (NG),phi22,Clean,Exponential,--,100,0.5,A,200,-0.09433169114839329,0.935,0.10588506829591655,0.10482875139938885,0.09893377995024942,0.005894971449139433
14,Normal (NG),rho,Clean,Exponential,--,100,0.5,A,200,-0.14231971560052445,0.76,0.13004318768766904,0.08060645211331581,0.10884624615399825,-0.028239794040682442
14,Exponential (EG),mu[1],Clean,Exponential,--,100,0.5,A,199,-0.015710055914991146,0.9547738693467337,0.09460567989795507,0.09931682834417571,0.09329216908241653,0.006024659261759185
14,Exponential (EG),mu[1],Problematic,Exponential,--,100,0.5,A,1,-0.05808103865012011,1,0.05808103865012011,0.10050378515044785,0,0.10050378515044785
14,Exponential (EG),mu[2],Clean,Exponential,--,100,0.5,A,199,-0.00983424049752568,0.964824120603015,0.08884162734079828,0.09864999108190631,0.08829565370049708,0.010354337381409229
14,Exponential (EG),mu[2],Problematic,Exponential,--,100,0.5,A,1,9.412011519630576e-4,1,9.412011519630576e-4,0.09618137622376598,0,0.09618137622376598
14,Exponential (EG),phi11,Clean,Exponential,--,100,0.5,A,199,-0.007530982219592851,0.9396984924623115,0.024771289638962878,0.02353049893248629,0.024587441498998993,-0.001056942566512703
14,Exponential (EG),phi11,Problematic,Exponential,--,100,0.5,A,1,0.067408172263521,1,0.0269632689054084,0.02809860329409926,0,0.02809860329409926
14,Exponential (EG),phi12,Clean,Exponential,--,100,0.5,A,199,0.002491069856199975,0.9447236180904522,0.025678537824706475,0.023156100555017864,0.025677329505316482,-0.002521228950298618
14,Exponential (EG),phi12,Problematic,Exponential,--,100,0.5,A,1,-0.7276602304016259,1,0.0727660230401626,0.04664933230962729,0,0.04664933230962729
14,Exponential (EG),phi21,Clean,Exponential,--,100,0.5,A,199,0.004870029438027941,0.9597989949748744,0.023914185993250014,0.0235134706906536,0.0239092266678051,-3.957559771515032e-4
14,Exponential (EG),phi21,Problematic,Exponential,--,100,0.5,A,1,-0.00665041188071757,1,6.650411880717577e-4,0.02144929948811797,0,0.02144929948811797
14,Exponential (EG),phi22,Clean,Exponential,--,100,0.5,A,199,-0.0067791772060321505,0.9447236180904522,0.023796916582764237,0.023571206896570832,0.02364191362543468,-7.070672886384799e-5
14,Exponential (EG),phi22,Problematic,Exponential,--,100,0.5,A,1,-0.04712429676010335,1,0.01884971870404134,0.02329021983462986,0,0.02329021983462986
14,Exponential (EG),rho,Clean,Exponential,--,100,0.5,A,199,-0.06575801213992791,0.949748743718593,0.08240931225771776,0.07576742068418013,0.07556630007246157,2.0112061171856377e-4
14,Exponential (EG),rho,Problematic,Exponential,--,100,0.5,A,1,0.12495950970428482,1,0.06247975485214241,0.06464190325227205,0,0.06464190325227205
15,Normal (NG),sigma[1],Clean,Exponential,+-,100,0.5,A,200,0.006247616536431646,0.68,0.13708697289214503,0.07263557324408397,0.1369445341163546,-0.06430896087227063
15,Normal (NG),sigma[2],Clean,Exponential,+-,100,0.5,A,200,-0.018781809925789435,0.715,0.12640664420887132,0.070805467393603,0.12500353321430438,-0.054198065820701385
15,Normal (NG),mu[1],Clean,Exponential,+-,100,0.5,A,200,2.672386296122118e-4,0.95,0.10443344192863384,0.10281426220221214,0.10443310000462583,-0.001618837802413689
15,Normal (NG),mu[2],Clean,Exponential,+-,100,0.5,A,200,0.0037661824926159887,0.96,0.0987300624199486,0.1003724752466869,0.09865820338359735,0.0017142718630895476
15,Normal (NG),phi11,Clean,Exponential,+-,100,0.5,A,200,-0.06540396369716937,0.975,0.09683240687694214,0.10047880962497692,0.0932313598893289,0.007247449735648018
15,Normal (NG),phi12,Clean,Exponential,+-,100,0.5,A,200,-0.06949192412765652,0.955,0.10948920955788993,0.10387314947728053,0.10926845717965408,-0.00539530770237355
15,Normal (NG),phi21,Clean,Exponential,+-,100,0.5,A,200,0.029269912489876634,0.945,0.10072480108563855,0.09904132618881033,0.10068226395929823,-0.0016409377704879047
15,Normal (NG),phi22,Clean,Exponential,+-,100,0.5,A,200,-0.07739147556395318,0.925,0.10801661425293083,0.10059949932073584,0.10348564381725567,-0.0028861444965198324
15,Normal (NG),rho,Clean,Exponential,+-,100,0.5,A,200,-1.860251424518259,0,0.9353752447445879,0.0805371104336783,0.09895962750255621,-0.018422517068877917
15,Exponential (EG),mu[1],Clean,Exponential,+-,100,0.5,A,200,0.007556717852494543,0.96,0.09420184947898534,0.09870024392002535,0.09389826654714772,0.0048019773728776305
15,Exponential (EG),mu[2],Clean,Exponential,+-,100,0.5,A,200,-0.0038591593187632368,0.97,0.08732935161725279,0.098383140721728,0.08724404015886801,0.011139100562859994
15,Exponential (EG),phi11,Clean,Exponential,+-,100,0.5,A,200,0.007051103625006488,0.94,0.02225819150763031,0.021114921430136345,0.02207877259309161,-9.638511629552655e-4
15,Exponential (EG),phi12,Clean,Exponential,+-,100,0.5,A,200,0.02971201307023292,0.955,0.023321017872602254,0.021496748487909164,0.023130971389186766,-0.0016342229012776023
15,Exponential (EG),phi21,Clean,Exponential,+-,100,0.5,A,200,-0.03167828051895865,0.935,0.020864252188361264,0.02087518284796227,0.020622363705772417,2.528191421898515e-4
15,Exponential (EG),phi22,Clean,Exponential,+-,100,0.5,A,200,-0.013565490722108466,0.965,0.02178823999910739,0.022497931235445665,0.021101748650139057,0.001396182585306608
15,Exponential (EG),rho,Clean,Exponential,+-,100,0.5,A,200,-1.9484059466193053,0,0.9774375522343466,0.07453191282151289,0.07945272375761059,-0.004920810936097697
16,Normal (NG),sigma[1],Clean,Exponential,++,200,0.5,A,200,-0.003399934407754301,0.685,0.0938139532756342,0.05035087306141659,0.09375232410573002,-0.04340145104431343
16,Normal (NG),sigma[2],Clean,Exponential,++,200,0.5,A,200,-0.0077053791808733615,0.71,0.09802079542002588,0.050159560480764975,0.09771746756058268,-0.047557907079817704
16,Normal (NG),mu[1],Clean,Exponential,++,200,0.5,A,200,-5.952087895911419e-4,0.93,0.07447646815105394,0.07143664660160007,0.07447408968729827,-0.0030374430856981993
16,Normal (NG),mu[2],Clean,Exponential,++,200,0.5,A,200,-0.005947632476656957,0.925,0.07253695655308552,0.07108783668010492,0.07229270871883853,-0.0012048720387336093
16,Normal (NG),phi11,Clean,Exponential,++,200,0.5,A,200,-0.03643872376996352,0.95,0.07642348560947924,0.07388096385640566,0.07502069220091806,-0.0011397283445123974
16,Normal (NG),phi12,Clean,Exponential,++,200,0.5,A,200,-0.07530126944827857,0.94,0.07427887604468059,0.07475988391239821,0.07389620162535962,8.636822870385918e-4
16,Normal (NG),phi21,Clean,Exponential,++,200,0.5,A,200,0.01899335094396906,0.925,0.07259788906929916,0.07412677621521649,0.07257303923302,0.0015537369821964908
16,Normal (NG),phi22,Clean,Exponential,++,200,0.5,A,200,-0.04771349475979206,0.935,0.079992946526375,0.07399478280652913,0.07768281071653275,-0.0036880279100036245
16,Normal (NG),rho,Clean,Exponential,++,200,0.5,A,200,-0.10884054670637508,0.785,0.08718873916178745,0.05648126601764513,0.06811982152638506,-0.011638555508739927
16,Exponential (EG),mu[1],Clean,Exponential,++,200,0.5,A,200,0.0034854678320027917,0.94,0.06871447626170664,0.07000645809850532,0.06862602102637685,0.0013804370721284681
16,Exponential (EG),mu[2],Clean,Exponential,++,200,0.5,A,200,-0.0025502184787050165,0.96,0.06860046847636773,0.06960531707370589,0.06855304997509588,0.0010522670986100047
16,Exponential (EG),phi11,Clean,Exponential,++,200,0.5,A,200,4.598453273322699e-4,0.955,0.010542885166854952,0.010732298785401684,0.010541280491737191,1.9101829366449316e-4
16,Exponential (EG),phi12,Clean,Exponential,++,200,0.5,A,200,-0.011930194751158231,0.97,0.009973298433800657,0.010750826584306115,0.009901686027220061,8.491405570860543e-4
16,Exponential (EG),phi21,Clean,Exponential,++,200,0.5,A,200,0.01817454198270409,0.945,0.01364429404116343,0.011190725640176782,0.013522707573519333,-0.002331981933342551
16,Exponential (EG),phi22,Clean,Exponential,++,200,0.5,A,200,-0.0042496885910326375,0.965,0.012165889507633271,0.011635304991816363,0.01204654685014012,-4.1124185832375725e-4
16,Exponential (EG),rho,Clean,Exponential,++,200,0.5,A,200,-0.024991395330630627,0.945,0.05326175793822927,0.05113003772371115,0.05177521027023997,-6.451725465288216e-4
17,Normal (NG),sigma[1],Clean,Exponential,--,200,0.5,A,200,-0.011969925934514921,0.71,0.09762583288984562,0.04998402672715639,0.09688923635037222,-0.04690520962321583
17,Normal (NG),sigma[2],Clean,Exponential,--,200,0.5,A,200,-0.004134096057795638,0.66,0.09875948861140448,0.05021827942694678,0.09867292354324488,-0.048454644116298094
17,Normal (NG),mu[1],Clean,Exponential,--,200,0.5,A,200,0.00708896874750776,0.94,0.07279350466077147,0.07084658111768338,0.07244750404875669,-0.0016009229310733064
17,Normal (NG),mu[2],Clean,Exponential,--,200,0.5,A,200,0.008885499140441072,0.935,0.07697199070451581,0.07147946889900646,0.07645740813054866,-0.004977939231542203
17,Normal (NG),phi11,Clean,Exponential,--,200,0.5,A,200,-0.05757554913833461,0.94,0.07694971158349248,0.07395382471809975,0.07342252444182065,5.313002762790953e-4
17,Normal (NG),phi12,Clean,Exponential,--,200,0.5,A,200,0.06492049524003118,0.95,0.07560411017784342,0.07407735378720236,0.0753248615581959,-0.0012475077709935417
17,Normal (NG),phi21,Clean,Exponential,--,200,0.5,A,200,-0.021316068627693942,0.945,0.07676310630144792,0.07498913921871812,0.07673350468491576,-0.0017443654661976338
17,Normal (NG),phi22,Clean,Exponential,--,200,0.5,A,200,-0.04694833294561351,0.95,0.07494941741642439,0.07419866740677887,0.07255860952665694,0.001640057880121934
17,Normal (NG),rho,Clean,Exponential,--,200,0.5,A,200,-0.11083175743573728,0.75,0.09552339899488488,0.056347980905661094,0.07780617033026653,-0.021458189424605437
17,Exponential (EG),mu[1],Clean,Exponential,--,200,0.5,A,200,0.002381074189649634,0.95,0.06813989274777317,0.06958736290777197,0.06809827802067696,0.0014890848870950102
17,Exponential (EG),mu[2],Clean,Exponential,--,200,0.5,A,200,0.004315680581457824,0.95,0.07343357832696887,0.0693781718071636,0.07330665267915253,-0.003928480871988924
17,Exponential (EG),phi11,Clean,Exponential,--,200,0.5,A,200,-0.006083304395894071,0.97,0.011035688670324425,0.011715428212392152,0.010764077742595052,9.513504697971006e-4
17,Exponential (EG),phi12,Clean,Exponential,--,200,0.5,A,200,0.0021315227726847624,0.955,0.012090896330662715,0.011569653214934288,0.01208901733746496,-5.19364122530671e-4
17,Exponential (EG),phi21,Clean,Exponential,--,200,0.5,A,200,-0.017485353133150063,0.97,0.010360980339483206,0.011512476509655633,0.010212371803515965,0.0013001047061396674
17,Exponential (EG),phi22,Clean,Exponential,--,200,0.5,A,200,4.997097601421366e-4,0.96,0.011085381377652435,0.011187429810604664,0.01108357914722958,1.0385066337508311e-4
17,Exponential (EG),rho,Clean,Exponential,--,200,0.5,A,200,-0.01666956643022124,0.925,0.0548961804263904,0.05093061912255073,0.054259764228790364,-0.0033291451062396338
18,Normal (NG),sigma[1],Clean,Exponential,+-,200,0.5,A,200,0.002885071364683248,0.735,0.09727675645858973,0.05065080850542648,0.09723396376947956,-0.04658315526405308
18,Normal (NG),sigma[2],Clean,Exponential,+-,200,0.5,A,200,-0.001285201796858996,0.645,0.10923102460762234,0.050386190447280564,0.1092234635651715,-0.058837273117890936
18,Normal (NG),mu[1],Clean,Exponential,+-,200,0.5,A,200,0.004967483157032046,0.94,0.07114132884811139,0.07176319672433545,0.07096768829093793,7.955084333975265e-4
18,Normal (NG),mu[2],Clean,Exponential,+-,200,0.5,A,200,0.005299764982483261,0.93,0.07777832029098765,0.07147701097641943,0.07759754892016825,-0.006120537943748824
18,Normal (NG),phi11,Clean,Exponential,+-,200,0.5,A,200,-0.04189778780894773,0.94,0.07314474635125177,0.07137435214558376,0.0711989183840849,1.754337614988527e-4
18,Normal (NG),phi12,Clean,Exponential,+-,200,0.5,A,200,0.006581727722626403,0.935,0.07699031064689622,0.07212445181420465,0.07698749731032588,-0.004863045496121224
18,Normal (NG),phi21,Clean,Exponential,+-,200,0.5,A,200,-0.09354947568863345,0.925,0.0773703405258542,0.07130042140687143,0.07680269883975728,-0.005502277432885852
18,Normal (NG),phi22,Clean,Exponential,+-,200,0.5,A,200,-0.06290753745251268,0.92,0.08049158985492474,0.0714262388096682,0.07645729994211893,-0.005031061132450734
18,Normal (NG),rho,Clean,Exponential,+-,200,0.5,A,200,-1.8917347796840578,0,0.948508201258158,0.05644157252782986,0.07072968745451792,-0.014288114926688064
18,Exponential (EG),mu[1],Clean,Exponential,+-,200,0.5,A,198,0.008385321519903689,0.9494949494949495,0.06856230466266311,0.0702836723788876,0.0680476010132883,0.002236071365599293
18,Exponential (EG),mu[1],Problematic,Exponential,+-,200,0.5,A,2,0.025348835569330035,1,0.02573308545848177,0.07122212664166871,0.004430374983293675,0.06679175165837505
18,Exponential (EG),mu[2],Clean,Exponential,+-,200,0.5,A,198,0.0013663897452099716,0.9444444444444444,0.07307794319939208,0.0697019418587038,0.07306516790727138,-0.0033632260485675775
