condition_id,Model,param,mcmc_status,dgp_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
27,Exponential (EG),mu[2],Clean,Exponential,+-,200,0.3,B,200,-0.012915842418591688,0.955,0.0729446002631226,0.07099563239600974,0.07179203104916905,-7.963986531593081e-4
27,Exponential (EG),phi11,Clean,Exponential,+-,200,0.3,B,200,2.830870246905723e-4,0.93,0.010920017376754874,0.009583607291614931,0.010918907348444033,-0.0013353000568291015
27,Exponential (EG),phi12,Clean,Exponential,+-,200,0.3,B,200,-0.02017427558366732,0.905,0.013284018120770215,0.010948993919514427,0.013129932348633555,-0.0021809384291191277
27,Exponential (EG),phi21,Clean,Exponential,+-,200,0.3,B,200,-0.005950828843212832,0.965,0.009555952641549898,0.009196940465580722,0.009537405687519658,-3.4046522193893584e-4
27,Exponential (EG),phi22,Clean,Exponential,+-,200,0.3,B,200,-0.003803786812466174,0.965,0.010455978205744038,0.010986398528254608,0.010412645226205783,5.73753302048825e-4
27,Exponential (EG),rho,Clean,Exponential,+-,200,0.3,B,200,-1.9596473827898002,0,0.5907946799560904,0.06339217943814245,0.05847004383166688,0.004922135606475565
28,Normal (NG),sigma[1],Clean,Exponential,++,50,0.5,B,200,-0.02340852819181052,0.715,0.18535869668484103,0.10169491840927528,0.18387465090271718,-0.0821797324934419
28,Normal (NG),sigma[2],Clean,Exponential,++,50,0.5,B,200,0.008775796065572902,0.715,0.19305932424885686,0.10486710803693915,0.19285976273665983,-0.08799265469972069
28,Normal (NG),mu[1],Clean,Exponential,++,50,0.5,B,200,-0.01692991465874543,0.905,0.17308397732473707,0.1456197732742745,0.1722540019744032,-0.026634228700128687
28,Normal (NG),mu[2],Clean,Exponential,++,50,0.5,B,200,7.891311132083841e-4,0.915,0.16822460619436658,0.15040871790284166,0.16822275530181963,-0.017814037398977967
28,Normal (NG),phi11,Clean,Exponential,++,50,0.5,B,200,-0.172274130750829,0.925,0.15233052435786043,0.13447666819641946,0.1192764849961622,0.015200183200257261
28,Normal (NG),phi12,Clean,Exponential,++,50,0.5,B,200,0.011076684644461612,0.96,0.14104182258380943,0.1508895604034088,0.14103747299329936,0.009852087410109456
28,Normal (NG),phi21,Clean,Exponential,++,50,0.5,B,200,-0.2961958511264575,0.975,0.14015590412865034,0.1412384807073148,0.13699035601046577,0.004248124696849015
28,Normal (NG),phi22,Clean,Exponential,++,50,0.5,B,200,-0.1817122619842445,0.955,0.14585827819325545,0.15268959317441744,0.1386034926788884,0.014086100495529025
28,Normal (NG),rho,Clean,Exponential,++,50,0.5,B,200,-0.20340996892053131,0.835,0.16904724952320577,0.11632776835416593,0.13502988079420836,-0.018702112440042426
28,Exponential (EG),mu[1],Clean,Exponential,++,50,0.5,B,200,-1.9777873365578078e-4,0.97,0.12478756659508759,0.13676289185219212,0.1247874098629182,0.011975481989273923
28,Exponential (EG),mu[2],Clean,Exponential,++,50,0.5,B,200,0.015540568719045668,0.95,0.1349039380342872,0.13907635342521282,0.1340058327874105,0.005070520637802334
28,Exponential (EG),phi11,Clean,Exponential,++,50,0.5,B,200,-0.010988655778852448,0.96,0.04535965406348654,0.043444982986619286,0.044955212974935106,-0.00151022998831582
28,Exponential (EG),phi12,Clean,Exponential,++,50,0.5,B,200,0.03761385599201849,0.98,0.046481118550956095,0.04895996855613792,0.04632867751320074,0.0026312910429371825
28,Exponential (EG),phi21,Clean,Exponential,++,50,0.5,B,200,0.05082973486259635,0.955,0.04945651412554004,0.0438769258949887,0.04919461525398611,-0.005317689358997409
28,Exponential (EG),phi22,Clean,Exponential,++,50,0.5,B,200,-0.03470895844344113,0.955,0.04760485859993923,0.05158566184441068,0.04680735065196411,0.004778311192446566
28,Exponential (EG),rho,Clean,Exponential,++,50,0.5,B,200,-0.1230621586284607,0.94,0.12358554261771054,0.1112571852106109,0.10717888142045447,0.004078303790156432
29,Normal (NG),sigma[1],Clean,Exponential,--,50,0.5,B,200,-0.0106980627754025,0.725,0.1900643823458427,0.10279459331479973,0.1897630651348155,-0.08696847182001577
29,Normal (NG),sigma[2],Clean,Exponential,--,50,0.5,B,200,-0.019446097004970315,0.695,0.1850736893098832,0.10203120234292463,0.18404923196265846,-0.08201802961973383
29,Normal (NG),mu[1],Clean,Exponential,--,50,0.5,B,200,0.004470066226786526,0.86,0.18160831631401914,0.14901150655275724,0.18155329537725548,-0.032541788824498236
29,Normal (NG),mu[2],Clean,Exponential,--,50,0.5,B,200,0.011668219453180338,0.925,0.1672718081950242,0.14819016831064472,0.16686434751505605,-0.018674179204411334
29,Normal (NG),phi11,Clean,Exponential,--,50,0.5,B,200,-0.15394278970753708,0.94,0.14883016631746457,0.1345897486657421,0.12239958210282058,0.012190166562921531
29,Normal (NG),phi12,Clean,Exponential,--,50,0.5,B,200,-0.00670062459976549,0.95,0.14193775948982898,0.15692160529296129,0.14193617785924864,0.014985427433712645
29,Normal (NG),phi21,Clean,Exponential,--,50,0.5,B,200,-0.2587855891782018,0.965,0.12594293587146313,0.1360339154071702,0.12325552029933744,0.012778395107832755
29,Normal (NG),phi22,Clean,Exponential,--,50,0.5,B,200,-0.20940526484431327,0.965,0.14892508504245883,0.15314397546449962,0.13942030212946493,0.013723673335034686
29,Normal (NG),rho,Clean,Exponential,--,50,0.5,B,200,-0.16727130098621817,0.855,0.15199437162257745,0.11478933561287785,0.12691480201905797,-0.012125466406180119
29,Exponential (EG),mu[1],Clean,Exponential,--,50,0.5,B,200,-0.009757542005429054,0.94,0.1401332640051733,0.1391796964120236,0.13979314022782338,-6.134438157997801e-4
29,Exponential (EG),mu[2],Clean,Exponential,--,50,0.5,B,200,-0.003062036601404613,0.94,0.1414275706485356,0.13737229631839998,0.14139441881276002,-0.004022122494360042
29,Exponential (EG),phi11,Clean,Exponential,--,50,0.5,B,200,-0.009481922024343132,0.98,0.043941040281937176,0.04311143580419723,0.04363047329978119,-5.190374955839558e-4
29,Exponential (EG),phi12,Clean,Exponential,--,50,0.5,B,200,0.00764168480545427,0.975,0.04441062224259828,0.04942418352916027,0.044404047276212395,0.005020136252947872
29,Exponential (EG),phi21,Clean,Exponential,--,50,0.5,B,200,-0.010417870254230141,0.93,0.04515658899108985,0.04280143821067449,0.04514457009545973,-0.0023431318847852434
29,Exponential (EG),phi22,Clean,Exponential,--,50,0.5,B,200,-0.05366965317970025,0.945,0.0532195178097401,0.05145610410514003,0.05150038928371719,-4.428517857715808e-5
29,Exponential (EG),rho,Clean,Exponential,--,50,0.5,B,200,-0.07858242565639402,0.965,0.10491801041618,0.10892052757441474,0.09728303811137366,0.011637489463041079
30,Normal (NG),sigma[1],Clean,Exponential,+-,50,0.5,B,200,0.002714234498433316,0.695,0.2010219895876664,0.10415600219825237,0.20100366471502795,-0.09684766251677558
30,Normal (NG),sigma[2],Clean,Exponential,+-,50,0.5,B,200,-0.005782353648497952,0.645,0.20085710166985463,0.10320195448240627,0.20077385207615564,-0.09757189759374937
30,Normal (NG),mu[1],Clean,Exponential,+-,50,0.5,B,200,0.021952346361891823,0.925,0.16747716478719216,0.149640189205034,0.16603221137587684,-0.016392022170842846
30,Normal (NG),mu[2],Clean,Exponential,+-,50,0.5,B,200,0.0024681943719887392,0.915,0.15932953191876925,0.14852003105123757,0.15931041321268424,-0.010790382161446677
30,Normal (NG),phi11,Clean,Exponential,+-,50,0.5,B,200,-0.15338542729158702,0.92,0.1501811952873815,0.13221682755018777,0.1242475227240215,0.00796930482616627
30,Normal (NG),phi12,Clean,Exponential,+-,50,0.5,B,200,-0.29922440429231284,0.96,0.14426675727954608,0.15113095642085875,0.14112953204313605,0.010001424377722695
30,Normal (NG),phi21,Clean,Exponential,+-,50,0.5,B,200,0.0021734028093583343,0.975,0.1255510334898806,0.13418328656169914,0.12555084537182296,0.008632441189876189
30,Normal (NG),phi22,Clean,Exponential,+-,50,0.5,B,200,-0.2422954544905892,0.955,0.14242719536551948,0.14650251331582667,0.1289042785384286,0.01759823477739808
30,Normal (NG),rho,Clean,Exponential,+-,50,0.5,B,200,-1.8171046570065683,0,0.9178964829364824,0.11527851382435342,0.13063927341509754,-0.015360759590744122
30,Exponential (EG),mu[1],Clean,Exponential,+-,50,0.5,B,200,0.02673986082444713,0.97,0.13018141320798982,0.14024565508575293,0.12740557361402435,0.012840081471728576
30,Exponential (EG),mu[2],Clean,Exponential,+-,50,0.5,B,200,-0.006377170388250603,0.97,0.13209917262690138,0.1384784468740829,0.1319451518872562,0.006533294986826699
30,Exponential (EG),phi11,Clean,Exponential,+-,50,0.5,B,200,-0.004411124096408845,0.94,0.045372683757747424,0.04194581250785792,0.045307773964330854,-0.0033619614564729325
30,Exponential (EG),phi12,Clean,Exponential,+-,50,0.5,B,200,0.009839040034062704,0.935,0.05427753639143718,0.0480992560005241,0.05426861790792049,-0.006169361907396385
30,Exponential (EG),phi21,Clean,Exponential,+-,50,0.5,B,200,-0.04678230711329285,0.93,0.03906868865324859,0.03872649035724514,0.0387875829421743,-6.109258492915937e-5
30,Exponential (EG),phi22,Clean,Exponential,+-,50,0.5,B,200,-0.031004312895010797,0.95,0.04368541749424284,0.04730173161189776,0.042992284052089685,0.004309447559808076
30,Exponential (EG),rho,Clean,Exponential,+-,50,0.5,B,200,-1.8989740140987836,0,0.9550060068370095,0.11117156414432913,0.10252266353913399,0.008648900605195145
31,Normal (NG),sigma[1],Clean,Exponential,++,100,0.5,B,200,-0.006141221004483318,0.725,0.1301932650516099,0.07178691594095485,0.13004834358565603,-0.058261427644701186
31,Normal (NG),sigma[2],Clean,Exponential,++,100,0.5,B,200,0.005675056511688549,0.765,0.12902221938268488,0.07254633173950817,0.1288973499650897,-0.05635101822558153
31,Normal (NG),mu[1],Clean,Exponential,++,100,0.5,B,200,-0.008535614153797288,0.92,0.10745719537524422,0.10194469967476866,0.10711765554254304,-0.005172955867774387
31,Normal (NG),mu[2],Clean,Exponential,++,100,0.5,B,200,0.008466709614725013,0.97,0.10018251099559876,0.10332896602159529,0.09982409697905206,0.0035048690425432266
31,Normal (NG),phi11,Clean,Exponential,++,100,0.5,B,200,-0.08728777428265613,0.935,0.10261095351379033,0.09406383383112991,0.09068744803110965,0.003376385800020268
31,Normal (NG),phi12,Clean,Exponential,++,100,0.5,B,200,0.11232332509617901,0.945,0.10945575598381779,0.10862178038130356,0.10887790053258027,-2.5612015127671195e-4
31,Normal (NG),phi21,Clean,Exponential,++,100,0.5,B,200,-0.19348655859320216,0.96,0.08896944929148445,0.09604163594026814,0.08684003928872683,0.009201596651541313
31,Normal (NG),phi22,Clean,Exponential,++,100,0.5,B,200,-0.08428719129626493,0.94,0.10533347358435156,0.10883438437843924,0.10320426344781966,0.005630120930619584
31,Normal (NG),rho,Clean,Exponential,++,100,0.5,B,200,-0.14375555855042088,0.795,0.12206446177189947,0.08083693685171078,0.0986575778849635,-0.017820641033252718
31,Exponential (EG),mu[1],Clean,Exponential,++,100,0.5,B,200,-1.354991656764929e-4,0.975,0.08915869943878679,0.09809303732934543,0.08915859647612237,0.008934440853223063
31,Exponential (EG),mu[2],Clean,Exponential,++,100,0.5,B,200,0.01657440187113315,0.965,0.09286879647894465,0.09976211234775476,0.09137780125425332,0.008384311093501434
31,Exponential (EG),phi11,Clean,Exponential,++,100,0.5,B,200,-0.0053595630162858,0.93,0.021345126032622716,0.020065152439356707,0.021140603547239907,-0.0010754511078832005
31,Exponential (EG),phi12,Clean,Exponential,++,100,0.5,B,200,0.02170087228266278,0.935,0.02587717876796559,0.024016310917501983,0.02578602533177544,-0.001769714414273458
31,Exponential (EG),phi21,Clean,Exponential,++,100,0.5,B,200,0.0015862545203232557,0.96,0.02191284518157289,0.020392876295872338,0.021912271035142608,-0.0015193947392702703
31,Exponential (EG),phi22,Clean,Exponential,++,100,0.5,B,200,-7.503635961781201e-4,0.955,0.025522345951486433,0.024344044526752498,0.025521656539534254,-0.0011776120127817563
31,Exponential (EG),rho,Clean,Exponential,++,100,0.5,B,200,-0.06018593936520099,0.955,0.07502217243313468,0.07550236831717286,0.06872219097401566,0.0067801773431571954
32,Normal (NG),sigma[1],Clean,Exponential,--,100,0.5,B,200,-0.004480801932865257,0.685,0.13081038532522798,0.07183403090237028,0.13073361971188993,-0.05889958880951965
32,Normal (NG),sigma[2],Clean,Exponential,--,100,0.5,B,200,-0.0252204531407663,0.68,0.1313625548458843,0.07033468163266898,0.1289187711662362,-0.058584089533567224
32,Normal (NG),mu[1],Clean,Exponential,--,100,0.5,B,200,3.7656323558213014e-4,0.95,0.10564228628040019,0.10239761372427264,0.10564161514611388,-0.003244001421841239
32,Normal (NG),mu[2],Clean,Exponential,--,100,0.5,B,200,0.007109398511821823,0.945,0.10506997112299805,0.10020968611568286,0.10482917191596884,-0.004619485800285983
32,Normal (NG),phi11,Clean,Exponential,--,100,0.5,B,200,-0.06912655698972191,0.935,0.10171120564814588,0.0943933052738274,0.0943381094140661,5.5195859761297816e-5
32,Normal (NG),phi12,Clean,Exponential,--,100,0.5,B,200,-0.002126369793615924,0.94,0.11007657414475827,0.11289031910360454,0.11007636876714944,0.0028139503364551094
32,Normal (NG),phi21,Clean,Exponential,--,100,0.5,B,200,-0.13843429695050796,0.955,0.08778128437487469,0.0932234823099686,0.08668283186872015,0.0065406504412484495
32,Normal (NG),phi22,Clean,Exponential,--,100,0.5,B,200,-0.0980418219613682,0.975,0.09988182741450563,0.10946474628213484,0.09682776987681298,0.012636976405321868
32,Normal (NG),rho,Clean,Exponential,--,100,0.5,B,200,-0.12253723397863633,0.82,0.11859059532169473,0.07992233010961482,0.10153760816057368,-0.021615278050958864
32,Exponential (EG),mu[1],Clean,Exponential,--,100,0.5,B,200,-0.006547677662801269,0.97,0.09083050541659157,0.09862845281640688,0.0905941975595431,0.008034255256863784
32,Exponential (EG),mu[2],Clean,Exponential,--,100,0.5,B,200,9.969929016931313e-4,0.97,0.09560495861258288,0.09794590483788838,0.09559976002306521,0.0023461448148231756
32,Exponential (EG),phi11,Clean,Exponential,--,100,0.5,B,200,-0.0033386731126824735,0.945,0.02198554165789468,0.020416561577345983,0.021908723232987228,-0.001492161655641245
32,Exponential (EG),phi12,Clean,Exponential,--,100,0.5,B,200,0.0048637986293590335,0.97,0.025141235081701272,0.025217994167363582,0.025136529912903594,8.146425445998765e-5
32,Exponential (EG),phi21,Clean,Exponential,--,100,0.5,B,200,-0.004458893589801841,0.935,0.02173498847715229,0.020018580566392566,0.021730414326042915,-0.001711833759650349
32,Exponential (EG),phi22,Clean,Exponential,--,100,0.5,B,200,0.0034459372170807046,0.95,0.028211089847357998,0.024712990376248266,0.02819793317194013,-0.0034849427956918644
32,Exponential (EG),rho,Clean,Exponential,--,100,0.5,B,200,-0.03439149539800374,0.94,0.07631382611348206,0.07421688284068037,0.0743512361507934,-1.343533101130362e-4
33,Normal (NG),sigma[1],Clean,Exponential,+-,100,0.5,B,200,-0.007930055393870976,0.705,0.12866530589449973,0.07158829992516265,0.12842069600487035,-0.056832396079707706
33,Normal (NG),sigma[2],Clean,Exponential,+-,100,0.5,B,200,-0.0012411478883309634,0.715,0.1355841509654414,0.07200691914361508,0.1355784700641621,-0.06357155092054702
33,Normal (NG),mu[1],Clean,Exponential,+-,100,0.5,B,200,-0.008006137689376332,0.935,0.10679432893625071,0.10191704418648616,0.10649380475991485,-0.004576760573428693
33,Normal (NG),mu[2],Clean,Exponential,+-,100,0.5,B,200,-0.008158055997824072,0.97,0.10450065861716987,0.10245798954233797,0.10418173435760535,-0.0017237448152673807
33,Normal (NG),phi11,Clean,Exponential,+-,100,0.5,B,200,-0.09795628831166894,0.93,0.10865514736839285,0.09293838258256643,0.0943574169721598,-0.001419034389593371
33,Normal (NG),phi12,Clean,Exponential,+-,100,0.5,B,200,-0.1134862768243926,0.95,0.1018567458598093,0.10373687073536804,0.10122255344968903,0.0025143172856790102
33,Normal (NG),phi21,Clean,Exponential,+-,100,0.5,B,200,-0.042204898876728375,0.94,0.10048301995524625,0.0946800040785831,0.10039434627724048,-0.0057143421986573795
33,Normal (NG),phi22,Clean,Exponential,+-,100,0.5,B,200,-0.11847325493364984,0.94,0.10937090943636914,0.10319158413597747,0.10528414563706925,-0.002092561501091786
33,Normal (NG),rho,Clean,Exponential,+-,100,0.5,B,200,-1.819287875720922,0,0.914704872926287,0.08227713161405317,0.09608803707438575,-0.013810905460332576
33,Exponential (EG),mu[1],Clean,Exponential,+-,100,0.5,B,200,0.001125771202195279,0.96,0.09043546224815226,0.09803492097211704,0.09042845498645478,0.007606465985662253
33,Exponential (EG),mu[2],Clean,Exponential,+-,100,0.5,B,200,-0.014100196713469937,0.985,0.0916623431123118,0.09947353785725474,0.09057135086483267,0.008902186992422068
33,Exponential (EG),phi11,Clean,Exponential,+-,100,0.5,B,200,-0.001164369922902346,0.955,0.021956277633109613,0.019938292414390196,0.021946936253465724,-0.0020086438390755287
33,Exponential (EG),phi12,Clean,Exponential,+-,100,0.5,B,200,-0.007764694120253165,0.94,0.024739317035462623,0.021985664420479792,0.024727128879700536,-0.0027414644592207438
33,Exponential (EG),phi21,Clean,Exponential,+-,100,0.5,B,200,-0.02195459683537224,0.95,0.019830067335024414,0.01938922024905889,0.019708158901570814,-3.189386525119242e-4
33,Exponential (EG),phi22,Clean,Exponential,+-,100,0.5,B,200,-0.01007826909615394,0.97,0.022898002502907078,0.022388206329163943,0.022758960858851467,-3.707545296875239e-4
33,Exponential (EG),rho,Clean,Exponential,+-,100,0.5,B,200,-1.9266612008550463,0,0.9660674216406427,0.07573074581548468,0.07266648082401621,0.003064264991468474
34,Normal (NG),sigma[1],Clean,Exponential,++,200,0.5,B,200,-0.014906682761013387,0.65,0.0985972066088961,0.0498433449226521,0.09746383924379262,-0.04762049432114052
34,Normal (NG),sigma[2],Clean,Exponential,++,200,0.5,B,200,0.0014905546756740801,0.69,0.1002462508208378,0.05064479228882627,0.10023516873030716,-0.04959037644148089
34,Normal (NG),mu[1],Clean,Exponential,++,200,0.5,B,200,-0.01076375131525607,0.96,0.07156499192047458,0.07062601142817478,0.07075089911938162,-1.2488769120684584e-4
34,Normal (NG),mu[2],Clean,Exponential,++,200,0.5,B,200,0.001696779847174904,0.94,0.0730488931968159,0.07183094686112511,0.07302918413504315,-0.0011982372739180458
34,Normal (NG),phi11,Clean,Exponential,++,200,0.5,B,200,-0.02367947473774193,0.95,0.06492194041777406,0.06579817341463771,0.0636022114131479,0.002195962001489818
34,Normal (NG),phi12,Clean,Exponential,++,200,0.5,B,200,0.017640295862054994,0.95,0.07419198428485636,0.07669061849359295,0.07417101004936744,0.00251960844422551
34,Normal (NG),phi21,Clean,Exponential,++,200,0.5,B,200,-0.07767789949716342,0.975,0.06362780016304882,0.06736207907311799,0.06315186769119313,0.004210211381924858
34,Normal (NG),phi22,Clean,Exponential,++,200,0.5,B,200,-0.017476178960162667,0.97,0.0698442495875346,0.07729917706591091,0.06970746479757638,0.007591712268334536
34,Normal (NG),rho,Clean,Exponential,++,200,0.5,B,200,-0.10928597799909752,0.81,0.08899448986217554,0.056355816759624616,0.0702435974237087,-0.013887780664084082
34,Exponential (EG),mu[1],Clean,Exponential,++,200,0.5,B,200,-0.005077002773713795,0.975,0.06524416642668221,0.06939696549692934,0.06504633191463073,0.004350633582298605
34,Exponential (EG),mu[2],Clean,Exponential,++,200,0.5,B,200,0.0049002824898871,0.945,0.06925758648708402,0.07006365091114551,0.06908401057795667,9.796403331888415e-4
34,Exponential (EG),phi11,Clean,Exponential,++,200,0.5,B,200,8.898946719333446e-4,0.95,0.010789839361663998,0.010282653202854838,0.0107787327599795,-4.960795571246623e-4
34,Exponential (EG),phi12,Clean,Exponential,++,200,0.5,B,200,-0.001632897915442413,0.925,0.01345806369439785,0.011763174125656518,0.01345707304158103,-0.0016938989159245126
34,Exponential (EG),phi21,Clean,Exponential,++,200,0.5,B,200,-0.008448413646478865,0.925,0.010404055890597026,0.01009125518555313,0.01036969729757077,-2.7844211201764023e-4
34,Exponential (EG),phi22,Clean,Exponential,++,200,0.5,B,200,0.004906154762537133,0.975,0.012405210144005058,0.011993884888316516,0.012344425525608842,-3.5054063729232643e-4
34,Exponential (EG),rho,Clean,Exponential,++,200,0.5,B,200,-0.009760365588943873,0.95,0.05141693875353588,0.05067046443769882,0.05118481617313283,-5.143517354340085e-4
35,Normal (NG),sigma[1],Clean,Exponential,--,200,0.5,B,200,0.0027460074375296344,0.7,0.0917939938317431,0.05061675910690763,0.09175291138015797,-0.041136152273250334
35,Normal (NG),sigma[2],Clean,Exponential,--,200,0.5,B,200,-0.006000597229074967,0.69,0.1079331564323127,0.05015852340485791,0.10776622425573099,-0.05760770085087308
35,Normal (NG),mu[1],Clean,Exponential,--,200,0.5,B,200,-0.004470002143802728,0.96,0.07557636532869866,0.07196571128811383,0.07544405925671897,-0.003478347968605147
35,Normal (NG),mu[2],Clean,Exponential,--,200,0.5,B,200,-3.264033861129292e-5,0.945,0.07536417156574844,0.07136405855733362,0.07536416449745768,-0.004000105940124066
35,Normal (NG),phi11,Clean,Exponential,--,200,0.5,B,200,-0.04222338148988629,0.945,0.06910541149761064,0.06655662421149759,0.06508653224793018,0.0014700919635674131
35,Normal (NG),phi12,Clean,Exponential,--,200,0.5,B,200,-0.0290282925620972,0.955,0.0684516390218261,0.07864014133802891,0.06839006117180828,0.01025008016622063
35,Normal (NG),phi21,Clean,Exponential,--,200,0.5,B,200,-0.028540029215302295,0.965,0.06673279511931238,0.06634181116443953,0.06667173772866596,-3.2992656422642375e-4
35,Normal (NG),phi22,Clean,Exponential,--,200,0.5,B,200,-0.05409208762437399,0.94,0.07913923964149505,0.07742472729137846,0.07797529820116943,-5.50570909790965e-4
35,Normal (NG),rho,Clean,Exponential,--,200,0.5,B,200,-0.11029027723480932,0.765,0.09255853758817992,0.056392333897751765,0.07433771968072292,-0.017945385782971154
35,Exponential (EG),mu[1],Clean,Exponential,--,200,0.5,B,200,-0.007392234085529614,0.935,0.06884061824465974,0.07033691491074151,0.06844257151460423,0.0018943433961372824
35,Exponential (EG),mu[2],Clean,Exponential,--,200,0.5,B,200,-0.003868336252894127,0.96,0.07136300370105995,0.06989225027892523,0.0712580821512342,-0.001365831872308973
35,Exponential (EG),phi11,Clean,Exponential,--,200,0.5,B,200,0.0011372570586783534,0.98,0.00825529784410727,0.00986330214790028,0.008231567470756967,0.001631734677143313
35,Exponential (EG),phi12,Clean,Exponential,--,200,0.5,B,200,-0.003267097592847761,0.94,0.012171322493456304,0.01152272409822887,0.01216693683606944,-6.442127378405715e-4
35,Exponential (EG),phi21,Clean,Exponential,--,200,0.5,B,200,-0.005824113103583195,0.925,0.010207029583556971,0.009222868414677093,0.010190399893290444,-9.67531478613351e-4
35,Exponential (EG),phi22,Clean,Exponential,--,200,0.5,B,200,0.00303637189663453,0.955,0.012948665817915437,0.011509399411180097,0.012926396416659774,-0.0014169970054796772
35,Exponential (EG),rho,Clean,Exponential,--,200,0.5,B,200,-0.023730154580798784,0.95,0.05144409452761311,0.0512261702344578,0.05005711540489365,0.0011690548295641492
36,Normal (NG),sigma[1],Clean,Exponential,+-,200,0.5,B,200,-0.003161401513680542,0.62,0.10408414756933833,0.050437379620166804,0.10403612505137384,-0.05359874543120704
36,Normal (NG),sigma[2],Clean,Exponential,+-,200,0.5,B,200,-0.010116518217207607,0.64,0.10509522454643237,0.04995984778674862,0.10460718083203441,-0.05464733304528579
36,Normal (NG),mu[1],Clean,Exponential,+-,200,0.5,B,200,-0.00100190514737165,0.945,0.07619252960697082,0.07144533499125647,0.0761859419708439,-0.004740606979587433
36,Normal (NG),mu[2],Clean,Exponential,+-,200,0.5,B,200,0.0023807298275787896,0.945,0.07436045681610919,0.07099627605547906,0.07432233623473172,-0.00332606017925266
36,Normal (NG),phi11,Clean,Exponential,+-,200,0.5,B,200,-0.04301206115882022,0.94,0.06401656489731987,0.06457099155984723,0.05948516005022525,0.0050858315096219825
36,Normal (NG),phi12,Clean,Exponential,+-,200,0.5,B,200,-0.10801801247318396,0.955,0.0768338060693831,0.07431714528937476,0.07607072265281171,-0.0017535773634369534
36,Normal (NG),phi21,Clean,Exponential,+-,200,0.5,B,200,0.0044823024161561795,0.965,0.0592061321521776,0.06472437009110461,0.05920443542566401,0.005519934665440603
36,Normal (NG),phi22,Clean,Exponential,+-,200,0.5,B,200,-0.057385563527482364,0.965,0.06594102972096938,0.07328210809528798,0.064361482808636,0.008920625286651981
36,Normal (NG),rho,Clean,Exponential,+-,200,0.5,B,200,-1.8751400236936773,0,0.9403662715219548,0.056788263221398676,0.07246514680604618,-0.015676883584647507
36,Exponential (EG),mu[1],Clean,Exponential,+-,200,0.5,B,200,0.003036026258914871,0.96,0.06958824396118359,0.0700274771462547,0.06952198387673056,5.054932695241349e-4
36,Exponential (EG),mu[2],Clean,Exponential,+-,200,0.5,B,200,4.202518803748392e-4,0.96,0.07090136524769072,0.06983185862815135,0.07090011976254686,-0.0010682611343955095
36,Exponential (EG),phi11,Clean,Exponential,+-,200,0.5,B,200,-0.0013135474825365396,0.95,0.010000481338090284,0.009874682477794832,0.009974351677144555,-9.966919934972264e-5
36,Exponential (EG),phi12,Clean,Exponential,+-,200,0.5,B,200,0.0030565153679209312,0.94,0.010775318990166921,0.0110444808796183,0.0107709830785267,2.734978010916003e-4
36,Exponential (EG),phi21,Clean,Exponential,+-,200,0.5,B,200,-0.0036761349507313415,0.96,0.009490876349598451,0.009783704822840194,0.009483754225073915,2.999505977662794e-4
36,Exponential (EG),phi22,Clean,Exponential,+-,200,0.5,B,200,-0.0022687881472907836,0.945,0.011984015893225383,0.011269223302631446,0.011970585802311353,-7.013624996799073e-4
36,Exponential (EG),rho,Clean,Exponential,+-,200,0.5,B,200,-1.9717482998567566,0,0.9872686037873981,0.05163452507752122,0.052454328013196654,-8.198029356754344e-4
