condition_id,Model,param,mcmc_status,T,theta,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
8,Normal–Gaussian (NG),phi22,Clean,100,2,200,-0.10203551757108478,0.96,0.1218956460320093,0.1237427950535178,0.11485969278298214,0.008883102270535667
8,Normal–Clayton (NC),theta,Clean,100,2,200,-0.00955905302621011,0.94,0.3622447462823807,0.3738355240761267,0.36173989858758293,0.01209562548854376
8,Normal–Clayton (NC),sigma[1],Clean,100,2,200,-0.0033497706609010745,0.9450000000000001,0.06447253283084288,0.06662143487150561,0.06438545275249277,0.0022359821190128387
8,Normal–Clayton (NC),sigma[2],Clean,100,2,200,-0.00351673609557895,0.9450000000000001,0.06870459620153836,0.06656972160288688,0.06861453276420741,-0.002044811161320534
8,Normal–Clayton (NC),mu[1],Clean,100,2,200,0.012885245838340754,0.915,0.11113437432202482,0.10027093975041476,0.11038487032031814,-0.010113930569903382
8,Normal–Clayton (NC),mu[2],Clean,100,2,200,0.004017142663117574,0.9299999999999999,0.105779190620999,0.10024337863071997,0.1057028842239312,-0.0054595055932112335
8,Normal–Clayton (NC),phi11,Clean,100,2,200,-0.07230426425445516,0.98,0.0993399913372625,0.11153673357289001,0.09503667091279501,0.016500062660095002
8,Normal–Clayton (NC),phi12,Clean,100,2,200,-0.16163235964339498,0.965,0.10623428537295716,0.11112862599695532,0.10499749135986051,0.006131134637094804
8,Normal–Clayton (NC),phi21,Clean,100,2,200,-0.08966948071243842,0.975,0.10550276022969862,0.11047572973067618,0.10512100769291023,0.005354722037765949
8,Normal–Clayton (NC),phi22,Clean,100,2,200,-0.08226229382003208,0.9450000000000001,0.10934900385168238,0.11049124154067255,0.10428073190110396,0.0062105096395685955
9,Normal–Gaussian (NG),rho,Clean,200,2,200,NA,NA,NA,0.03909516141149564,0.048067242410679875,-0.008972080999184236
9,Normal–Gaussian (NG),sigma[1],Clean,200,2,200,-0.0036707312301940418,0.96,0.044367438552800495,0.0502233287137228,0.044215329196696095,0.006007999517026706
9,Normal–Gaussian (NG),sigma[2],Clean,200,2,200,-8.996897541181073e-4,0.96,0.0524431483088342,0.05027205689897137,0.0524354304157858,-0.0021633735168144277
9,Normal–Gaussian (NG),mu[1],Clean,200,2,200,0.0033160630014854725,0.9099999999999999,0.08612932504667341,0.07141276832084284,0.08606546554318813,-0.014652697222345287
9,Normal–Gaussian (NG),mu[2],Clean,200,2,200,0.005845298610433335,0.925,0.08024556482245562,0.07156986515371082,0.08003238818022235,-0.008462523026511529
9,Normal–Gaussian (NG),phi11,Clean,200,2,200,-0.05842347728686257,0.95,0.08487454049552923,0.08923258980751356,0.08159386737127407,0.0076387224362394895
9,Normal–Gaussian (NG),phi12,Clean,200,2,200,0.017253651397025796,0.98,0.07823665093802615,0.08936065035794308,0.07821762375023449,0.011143026607708592
9,Normal–Gaussian (NG),phi21,Clean,200,2,200,-0.06677392554942717,0.9250000000000002,0.0875848064037639,0.08958075149163157,0.08732989603481729,0.002250855456814277
9,Normal–Gaussian (NG),phi22,Clean,200,2,200,-0.05951531614062995,0.975,0.08645410901998582,0.08957968622230106,0.08311186022216403,0.006467826000137025
9,Normal–Clayton (NC),theta,Clean,200,2,200,-0.005639678318175398,0.91,0.2922968807385429,0.2620638791894241,0.2920791718068099,-0.030015292617385836
9,Normal–Clayton (NC),sigma[1],Clean,200,2,200,-0.0021335227140000324,0.955,0.043543783981799505,0.04662274470448595,0.043491484273159325,0.003131260431326624
9,Normal–Clayton (NC),sigma[2],Clean,200,2,200,-0.0015897049564213242,0.9299999999999999,0.04693389485731601,0.04667573755282638,0.046906964564221415,-2.312270113950382e-4
9,Normal–Clayton (NC),mu[1],Clean,200,2,200,0.006171156243770103,0.92,0.0826212009662864,0.07052769698478858,0.08239041011990693,-0.011862713135118344
9,Normal–Clayton (NC),mu[2],Clean,200,2,200,0.00774252290769858,0.925,0.07661374690487806,0.07058514107518275,0.07622151634432678,-0.0056363752691440255
9,Normal–Clayton (NC),phi11,Clean,200,2,200,-0.047776883254292565,0.98,0.07710935636028797,0.0788618874884834,0.07470362739880035,0.00415826008968305
9,Normal–Clayton (NC),phi12,Clean,200,2,200,0.009758632694703772,0.98,0.07360678686925312,0.07885326411350534,0.0736003176901768,0.005252946423328533
9,Normal–Clayton (NC),phi21,Clean,200,2,200,-0.0793175700480878,0.9450000000000001,0.0783435518542931,0.07884556598984176,0.07794099914655303,9.04566843288726e-4
9,Normal–Clayton (NC),phi22,Clean,200,2,200,-0.035821637906544954,0.975,0.07495324199296073,0.0789775170201646,0.07357090543473087,0.005406611585433735
10,Normal–Gaussian (NG),rho,Clean,50,4,200,NA,NA,NA,0.055946703591905504,0.06284861793015517,-0.0069019143382496664
10,Normal–Gaussian (NG),sigma[1],Clean,50,4,200,-0.008830362076839328,0.92,0.10524901316673113,0.10096881848848109,0.10487792655350629,-0.003909108065025202
10,Normal–Gaussian (NG),sigma[2],Clean,50,4,200,-0.008427804518801795,0.94,0.10221401835863383,0.10104504973726434,0.10186597891353127,-8.209291762669296e-4
10,Normal–Gaussian (NG),mu[1],Clean,50,4,200,0.019357366607178073,0.915,0.17725376779771826,0.1459723709644175,0.1761936166735978,-0.030221245709180306
10,Normal–Gaussian (NG),mu[2],Clean,50,4,200,0.01756618571647415,0.9,0.1788236896236153,0.1462044448898261,0.1779588185226499,-0.031754373632823796
10,Normal–Gaussian (NG),phi11,Clean,50,4,200,-0.18358109172321138,0.985,0.1680017147336975,0.19128860842558007,0.15110345262546743,0.04018515580011264
10,Normal–Gaussian (NG),phi12,Clean,50,4,200,-0.19522068231178616,0.98,0.15018046071778246,0.19209414323683452,0.14890621086234987,0.04318793237448465
10,Normal–Gaussian (NG),phi21,Clean,50,4,200,-0.07068026494664603,0.975,0.15928453463826067,0.19230518466004,0.15912764051665565,0.03317754414338436
10,Normal–Gaussian (NG),phi22,Clean,50,4,200,-0.23053730510150444,0.98,0.16978872568978431,0.19162804126458632,0.14256443990142337,0.049063601363162956
10,Normal–Clayton (NC),theta,Clean,50,4,200,-0.06057334424861949,0.955,0.8348066812826995,0.8803229601337503,0.7988717760559867,0.08145118407776364
10,Normal–Clayton (NC),sigma[1],Clean,50,4,200,-0.010755740123262898,0.9299999999999999,0.0941353016434756,0.09128929496616925,0.09351881666225771,-0.002229521696088463
10,Normal–Clayton (NC),sigma[2],Clean,50,4,200,-0.012522096453414294,0.95,0.09063777196484017,0.09105994633905569,0.08976860702473753,0.0012913393143181573
10,Normal–Clayton (NC),mu[1],Clean,50,4,200,0.03245384941201509,0.915,0.16931629260393105,0.14086743315490838,0.16617687745135376,-0.025309444296445383
10,Normal–Clayton (NC),mu[2],Clean,50,4,200,0.03204429689858863,0.9049999999999999,0.17095333947035646,0.14054464335106132,0.1679232185028087,-0.02737857515174738
10,Normal–Clayton (NC),phi11,Clean,50,4,200,-0.13733643095200354,0.985,0.14452306078268976,0.17099858745281182,0.13367538238335258,0.03732320506945924
10,Normal–Clayton (NC),phi12,Clean,50,4,200,-0.22553569467409482,0.995,0.13725231600742852,0.16985946083940295,0.13538661216561168,0.03447284867379127
10,Normal–Clayton (NC),phi21,Clean,50,4,200,-0.17846870756874733,0.975,0.13966442579363733,0.17046689405371415,0.13851946085822683,0.03194743319548732
10,Normal–Clayton (NC),phi22,Clean,50,4,200,-0.155445916038119,0.985,0.1493367340659043,0.1715114286119252,0.13577669494947148,0.03573473366245372
11,Normal–Gaussian (NG),rho,Clean,100,4,200,NA,NA,NA,0.03456042111017291,0.043437346798683434,-0.00887692568851052
11,Normal–Gaussian (NG),sigma[1],Clean,100,4,200,-7.486663827374496e-4,0.9650000000000001,0.06611173585052361,0.07128162705144349,0.06610749666881033,0.00517413038263316
11,Normal–Gaussian (NG),sigma[2],Clean,100,4,200,0.0036086605028664816,0.97,0.06870792687381039,0.07154270830905443,0.06861309484837372,0.0029296134606807134
11,Normal–Gaussian (NG),mu[1],Clean,100,4,200,-0.012493628451853301,0.955,0.11307888454373702,0.10200407684994554,0.11238658006080107,-0.010382503210855529
11,Normal–Gaussian (NG),mu[2],Clean,100,4,200,-0.012225783670675614,0.94,0.11286101068427501,0.10246935026596231,0.11219687137489119,-0.009727521108928883
11,Normal–Gaussian (NG),phi11,Clean,100,4,200,-0.07929888589170347,0.97,0.12824839367953036,0.15038095695106665,0.12426391412149121,0.026117042829575443
11,Normal–Gaussian (NG),phi12,Clean,100,4,200,-0.11598264091783858,0.96,0.1355403451100469,0.1496245765232202,0.13504319835744358,0.01458137816577662
11,Normal–Gaussian (NG),phi21,Clean,100,4,200,0.15576152621223457,0.97,0.13755976977760995,0.15110379577632968,0.13667506623663808,0.014428729539691598
11,Normal–Gaussian (NG),phi22,Clean,100,4,200,-0.12568595412356565,0.96,0.13745741335839942,0.1498410353333226,0.12793368218319098,0.02190735315013162
11,Normal–Clayton (NC),theta,Clean,100,4,200,-0.010408013797370384,0.9299999999999999,0.653217847094987,0.6383813465873641,0.6518898125788666,-0.01350846599150246
11,Normal–Clayton (NC),sigma[1],Clean,100,4,200,0.001448088664045189,0.98,0.05734890697617572,0.06442266396962745,0.05733062157855189,0.007092042391075561
11,Normal–Clayton (NC),sigma[2],Clean,100,4,200,0.0010155491924810198,0.955,0.05986293188940532,0.06433421145889508,0.059854317089356485,0.004479894369538592
11,Normal–Clayton (NC),mu[1],Clean,100,4,200,8.944527125150342e-5,0.9450000000000001,0.10391678712563084,0.09918270347266929,0.1039167486310899,-0.004734045158420616
11,Normal–Clayton (NC),mu[2],Clean,100,4,200,-0.00366846280044088,0.955,0.10399489196127196,0.09917687282586177,0.10393016854945636,-0.004753295723594592
11,Normal–Clayton (NC),phi11,Clean,100,4,200,-0.04075970956201459,0.975,0.11364712063838434,0.12935548790357473,0.1124715581897162,0.016883929713858534
11,Normal–Clayton (NC),phi12,Clean,100,4,200,-0.12693789550647738,0.97,0.11647251277698993,0.12826340412409698,0.11577872835469367,0.012484675769403306
11,Normal–Clayton (NC),phi21,Clean,100,4,200,0.021026470565694733,0.98,0.11318989054712501,0.1294497210548562,0.11317035918218887,0.01627936187266732
11,Normal–Clayton (NC),phi22,Clean,100,4,200,-0.07234764385270008,0.9700000000000001,0.1138364602051583,0.12849556053998712,0.11009664218619315,0.018398918353793967
12,Normal–Gaussian (NG),rho,Clean,200,4,200,NA,NA,NA,0.023158624840108683,0.027312897162043957,-0.004154272321935274
12,Normal–Gaussian (NG),sigma[1],Clean,200,4,200,-1.3341360418463738e-4,0.9650000000000001,0.04611967239396956,0.05021336497841581,0.04611947942613074,0.00409388555228507
12,Normal–Gaussian (NG),sigma[2],Clean,200,4,200,-0.004331909438813517,0.97,0.04746411226840457,0.04998168459309597,0.04726601859731399,0.0027156659957819768
12,Normal–Gaussian (NG),mu[1],Clean,200,4,200,-0.0018457259575535082,0.965,0.06892131126792601,0.0713237563118088,0.06889659238728689,0.0024271639245219134
12,Normal–Gaussian (NG),mu[2],Clean,200,4,200,-0.0012358542358855377,0.97,0.06495776868066387,0.07106314221946076,0.0649460112422486,0.006117130977212171
12,Normal–Gaussian (NG),phi11,Clean,200,4,200,-0.04091073863473834,0.935,0.11438509467140234,0.11230422659759626,0.11320847899907187,-9.042524014756109e-4
12,Normal–Gaussian (NG),phi12,Clean,200,4,200,-0.07540551355836,0.95,0.11056177294732182,0.11274139179571938,0.11030433229254934,0.0024370595031700387
12,Normal–Gaussian (NG),phi21,Clean,200,4,200,-0.05198158581808286,0.955,0.10294273713085193,0.1119474427523005,0.10281141121174271,0.009136031540557782
12,Normal–Gaussian (NG),phi22,Clean,200,4,200,-0.0429496518436594,0.9700000000000001,0.10219037415668375,0.11219337771413511,0.10073591690814339,0.01145746080599172
12,Normal–Clayton (NC),theta,Clean,200,4,200,-0.005479198093721884,0.95,0.4452444497488907,0.4495508641147761,0.44470470454469957,0.004846159570076558
12,Normal–Clayton (NC),sigma[1],Clean,200,4,200,-0.004069258504755894,0.97,0.04242914711141263,0.04479659272463512,0.04223356082339454,0.0025630319012405756
12,Normal–Clayton (NC),sigma[2],Clean,200,4,200,-0.002877470493871628,0.97,0.04093354527722865,0.04489078472370058,0.040832282479918096,0.004058502243782486
12,Normal–Clayton (NC),mu[1],Clean,200,4,200,9.063821219343727e-4,0.96,0.06503912844862136,0.06929790391798131,0.06503281249342754,0.004265091424553766
12,Normal–Clayton (NC),mu[2],Clean,200,4,200,0.0032244050745316825,0.965,0.06346872038066248,0.06936675372852927,0.06338676264547714,0.005979991083052125
12,Normal–Clayton (NC),phi11,Clean,200,4,200,-0.019883397156816196,0.96,0.09263304368532103,0.09350099774643848,0.09229097932738219,0.0012100184190562968
12,Normal–Clayton (NC),phi12,Clean,200,4,200,-0.07148006659429358,0.96,0.08510024114161835,0.09368004347232486,0.08479951086626825,0.008880532606056618
12,Normal–Clayton (NC),phi21,Clean,200,4,200,-0.023944916872696956,0.9650000000000001,0.0890363332679855,0.09349834468556058,0.08900412940626619,0.004494215279294389
12,Normal–Clayton (NC),phi22,Clean,200,4,200,-0.035022824376040575,0.96,0.084583401573494,0.09379084350277711,0.0834152030830049,0.010375640419772209
13,Normal–Gaussian (NG),rho,Clean,50,8,200,NA,NA,NA,0.02902985003176606,0.04057077058329763,-0.01154092055153157
13,Normal–Gaussian (NG),sigma[1],Clean,50,8,200,-0.010516075052171295,0.94,0.1001796055448978,0.10063273725575321,0.09962612876463894,0.0010066084911142664
13,Normal–Gaussian (NG),sigma[2],Clean,50,8,200,-0.013824988539358773,0.935,0.10286784430879259,0.1002906313179908,0.1019346019986569,-0.0016439706806661014
13,Normal–Gaussian (NG),mu[1],Clean,50,8,200,0.018106298546013505,0.965,0.15388240672650919,0.1441536234655882,0.1528134714379116,-0.008659847972323415
13,Normal–Gaussian (NG),mu[2],Clean,50,8,200,0.013223479059418305,0.935,0.15870824134189712,0.1436373926269058,0.15815639560701614,-0.01451900298011033
13,Normal–Gaussian (NG),phi11,Clean,50,8,200,-0.19009223707622594,1,0.17318466240537284,0.21665210941539537,0.15559986477179183,0.06105224464360354
13,Normal–Gaussian (NG),phi12,Clean,50,8,200,-0.1546214335094056,0.99,0.16484640961469613,0.21768526720237752,0.16411965417295743,0.05356561302942009
13,Normal–Gaussian (NG),phi21,Clean,50,8,200,-0.14040337144339862,1,0.16022844359498997,0.21662165343912718,0.15961210189000755,0.05700955154911963
13,Normal–Gaussian (NG),phi22,Clean,50,8,200,-0.18980194244522886,0.99,0.17451417588303156,0.21628360278113892,0.15713444309627522,0.0591491596848637
13,Normal–Clayton (NC),theta,Clean,50,8,200,-0.0630048576093862,0.9299999999999999,1.6710259709047133,1.5895981372562007,1.5931957262576941,-0.0035975890014934286
13,Normal–Clayton (NC),sigma[1],Clean,50,8,200,-0.017910458657299184,0.9299999999999999,0.09330760138662336,0.08823281341289298,0.09157250650282635,-0.003339693089933371
13,Normal–Clayton (NC),sigma[2],Clean,50,8,200,-0.01710872880009561,0.9099999999999999,0.09408263863829155,0.08823724295178993,0.09251396809124626,-0.0042767251394563305
13,Normal–Clayton (NC),mu[1],Clean,50,8,200,0.042752499246156914,0.97,0.14502022162912612,0.13628412507905838,0.13857520878414079,-0.0022910837050824084
13,Normal–Clayton (NC),mu[2],Clean,50,8,200,0.04204011522599125,0.92,0.15103109337207293,0.1362958037568428,0.1450621241983902,-0.008766320441547404
13,Normal–Clayton (NC),phi11,Clean,50,8,200,-0.07295506019332196,1,0.14131431446732542,0.1938566052367676,0.13826838013125178,0.05558822510551581
13,Normal–Clayton (NC),phi12,Clean,50,8,200,-0.28129128831700656,0.99,0.14949941508139516,0.19324622581981685,0.14682924511434658,0.04641698070547026
13,Normal–Clayton (NC),phi21,Clean,50,8,200,-0.052406892324332294,1,0.14564964457855664,0.19325259460066177,0.1455553301745729,0.047697264426088876
13,Normal–Clayton (NC),phi22,Clean,50,8,200,-0.13412088108653214,0.985,0.1576300084640912,0.19298664843248575,0.14821968104621272,0.04476696738627303
14,Normal–Gaussian (NG),rho,Clean,100,8,200,NA,NA,NA,0.017960955492035906,0.024077607924026162,-0.006116652431990256
14,Normal–Gaussian (NG),sigma[1],Clean,100,8,200,-0.004112055685769113,0.9450000000000001,0.07160005146698653,0.0709798359984107,0.07148187440262219,-5.0203840421148e-4
14,Normal–Gaussian (NG),sigma[2],Clean,100,8,200,-0.004276811902582086,0.9299999999999999,0.0698844804175198,0.07093466420411136,0.06975349083147481,0.0011811733726365542
14,Normal–Gaussian (NG),mu[1],Clean,100,8,200,0.0060372925381784685,0.95,0.09983201736526534,0.10125249205647809,0.09964929899415799,0.0016031930623200963
14,Normal–Gaussian (NG),mu[2],Clean,100,8,200,0.006364285773086485,0.94,0.10352924368920259,0.10128987155175337,0.10333344166075561,-0.0020435701090022462
14,Normal–Gaussian (NG),phi11,Clean,100,8,200,-0.11179725945355887,0.985,0.14556240681419805,0.17982028270160721,0.13852304473310523,0.04129723796850199
14,Normal–Gaussian (NG),phi12,Clean,100,8,200,0.09378850408376863,0.99,0.1429991933125124,0.1803717088225336,0.14269129774813383,0.03768041107439976
14,Normal–Gaussian (NG),phi21,Clean,100,8,200,-0.1462487960952536,0.98,0.14073278608744377,0.1799857650043315,0.13997081830274874,0.04001494670158276
14,Normal–Gaussian (NG),phi22,Clean,100,8,200,-0.06244194862511012,0.985,0.14064949515896644,0.180109264139624,0.13841402015972218,0.04169524397990182
14,Normal–Clayton (NC),theta,Clean,100,8,200,-0.03271693104427848,0.94,1.118774971301641,1.1374600980967469,1.0877279032395,0.04973219485724689
14,Normal–Clayton (NC),sigma[1],Clean,100,8,200,-0.005001677655401946,0.9400000000000001,0.061030166767271,0.06245778083974018,0.060824867252402305,0.0016329135873378725
14,Normal–Clayton (NC),sigma[2],Clean,100,8,200,-0.0041787774705556655,0.94,0.05941611221842417,0.06258639518967105,0.059268981853950804,0.0033174133357202415
14,Normal–Clayton (NC),mu[1],Clean,100,8,200,0.02063012528072096,0.96,0.09610825672067376,0.09666075985394015,0.09386796546633304,0.0027927943876071143
14,Normal–Clayton (NC),mu[2],Clean,100,8,200,0.02210193734154372,0.94,0.09945681993410753,0.09674109517911546,0.09696990975120047,-2.288145720850121e-4
14,Normal–Clayton (NC),phi11,Clean,100,8,200,-0.04892197550433933,0.975,0.12951733725608974,0.1549386557477612,0.12803047723080682,0.026908178516954373
14,Normal–Clayton (NC),phi12,Clean,100,8,200,-0.057638882684786175,0.985,0.1282399099662704,0.1550150049423614,0.12811031223201994,0.02690469271034146
14,Normal–Clayton (NC),phi21,Clean,100,8,200,-0.11722159995487473,0.97,0.12723927301890658,0.1545771557873202,0.12669815927400066,0.027878996513319543
14,Normal–Clayton (NC),phi22,Clean,100,8,200,-0.03554187852125554,0.985,0.12697335635032886,0.15476278131108748,0.12617494680900979,0.02858783450207769
15,Normal–Gaussian (NG),rho,Clean,200,8,200,NA,NA,NA,0.01197022767819705,0.015840941292649836,-0.003870713614452785
15,Normal–Gaussian (NG),sigma[1],Clean,200,8,200,-0.0060160152891621564,0.96,0.04904931514853882,0.04988770475784645,0.048678977768449976,0.0012087269893964747
15,Normal–Gaussian (NG),sigma[2],Clean,200,8,200,-0.0049698818364557855,0.96,0.04751592103613513,0.04996915116254715,0.04725529627929441,0.0027138548832527434
15,Normal–Gaussian (NG),mu[1],Clean,200,8,200,0.001413579389727585,0.9450000000000001,0.0668108104344935,0.07091320517487638,0.06679585454369727,0.004117350631179115
15,Normal–Gaussian (NG),mu[2],Clean,200,8,200,0.001938319102299093,0.9450000000000001,0.07187310968294286,0.07101361866150062,0.07184696802617349,-8.333493646728724e-4
15,Normal–Gaussian (NG),phi11,Clean,200,8,200,-0.05451543469440142,0.985,0.11121418613068276,0.1442280377965468,0.10905542617184633,0.03517261162470048
15,Normal–Gaussian (NG),phi12,Clean,200,8,200,0.05524937763107633,0.975,0.11379161509125128,0.14429492386200224,0.11365740947157503,0.03063751439042721
15,Normal–Gaussian (NG),phi21,Clean,200,8,200,-0.010197949348123824,0.98,0.11302348672478355,0.14448426838284517,0.11301888589841193,0.031465382484433244
15,Normal–Gaussian (NG),phi22,Clean,200,8,200,-0.04474261351885671,0.975,0.11511092433293349,0.14436167006380984,0.11371112815579087,0.03065054190801897
15,Normal–Clayton (NC),theta,Clean,200,8,200,-0.02034384262593363,0.96,0.7967183929579095,0.8113692334797196,0.7799181969789868,0.031451036500732776
15,Normal–Clayton (NC),sigma[1],Clean,200,8,200,-0.004390515965833862,0.9400000000000001,0.04296083619607114,0.0438596480544597,0.042735896108768025,0.001123751945691677
15,Normal–Clayton (NC),sigma[2],Clean,200,8,200,-0.00437979353887934,0.9650000000000001,0.04204725410621959,0.04383206313373987,0.041818524441087,0.002013538692652868
15,Normal–Clayton (NC),mu[1],Clean,200,8,200,0.01161342248986872,0.96,0.06573196829959897,0.06848681439565771,0.0646979139896434,0.0037889004060143033
15,Normal–Clayton (NC),mu[2],Clean,200,8,200,0.011859654793268346,0.95,0.06639807751990835,0.06848544076566253,0.06533033970923667,0.0031551010564258575
15,Normal–Clayton (NC),phi11,Clean,200,8,200,-0.03786844129157752,0.98,0.09978796218489754,0.11839474382807204,0.09863160944483243,0.01976313438323961
15,Normal–Clayton (NC),phi12,Clean,200,8,200,0.041235389799186214,0.99,0.1003249691561584,0.11831676244907588,0.10024019085409418,0.018076571594981702
15,Normal–Clayton (NC),phi21,Clean,200,8,200,-0.11927037293945393,0.99,0.09707327574234412,0.11837680158370432,0.0963377737169487,0.02203902786675563
15,Normal–Clayton (NC),phi22,Clean,200,8,200,0.0027058350879907798,0.99,0.10036809768922748,0.11847779921959861,0.10036226176601724,0.018115537453581368
