condition_id,Model,param,T,theta,VARset,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
10,NG (Gaussian copula),sigma[2],50,4,A,200,200,-0.00836880222562718,-0.00836880222562718,0.94,0.10240774819925745,0.10116110181122738,0.10206522444275942,-9.041226315320422e-4,0,0,1.0021877394291052
11,NC (Clayton copula),mu[1],100,4,A,200,200,2.0280552373983651e-4,2.0280552373983651e-4,0.95,0.10383959475688062,0.0990609735862942,0.1038393967104621,-0.0047784231241679,0,0,1.0023234462528268
11,NC (Clayton copula),mu[2],100,4,A,200,200,-0.00352428514411665,-0.00352428514411665,0.955,0.10396274520066985,0.0991015226558011,0.10390299227588376,-0.00480146962008266,0,0,1.0023234462528268
11,NC (Clayton copula),phi11,100,4,A,200,200,-0.01636502005817565,-0.04091255014543913,0.97,0.11421483696029598,0.12959395775958668,0.11303634415692372,0.01655761360266297,0,0,1.0023234462528268
11,NC (Clayton copula),phi12,100,4,A,200,200,-0.01251342282472753,-0.1251342282472753,0.97,0.11744081530526664,0.1283962411351081,0.11677225419069094,0.01162398694441717,0,0,1.0023234462528268
11,NC (Clayton copula),phi21,100,4,A,200,200,0.00197597526633219,0.01975975266332198,0.98,0.11362889284985334,0.1296600406787461,0.1136117107169428,0.01604832996180329,0,0,1.0023234462528268
11,NC (Clayton copula),phi22,100,4,A,200,200,-0.02870929331426184,-0.07177323328565459,0.955,0.11453408422153986,0.12867069815907106,0.11087755826073402,0.01779313989833704,0,0,1.0023234462528268
11,NC (Clayton copula),sigma[1],100,4,A,200,200,0.00145505580810651,0.00145505580810651,0.975,0.05725646576948948,0.064261956111172,0.05723797415185146,0.00702398195932053,0,0,1.0023234462528268
11,NC (Clayton copula),sigma[2],100,4,A,200,200,0.00101040704982419,0.00101040704982419,0.955,0.05990368700614495,0.06415057247892915,0.05989516503461565,0.00425540744431349,0,0,1.0023234462528268
11,NC (Clayton copula),theta,100,4,A,200,200,-0.0422769594007102,-0.01056923985017755,0.94,0.6521125749963779,0.6382788053694952,0.6507407080951961,-0.01246190272570091,0,0,1.0023234462528268
11,NG (Gaussian copula),mu[1],100,4,A,200,200,-0.01238755695580256,-0.01238755695580256,0.95,0.11330982485224185,0.10212078746477096,0.11263065675344557,-0.0105098692886746,0,0,1.0022246656311071
11,NG (Gaussian copula),mu[2],100,4,A,200,200,-0.01221706724356359,-0.01221706724356359,0.94,0.11305973565333402,0.10256014397413654,0.11239771836637973,-0.00983757439224317,0,0,1.0022246656311071
11,NG (Gaussian copula),phi11,100,4,A,200,200,-0.03188455205956995,-0.07971138014892487,0.97,0.12892714745163034,0.1503883415809119,0.12492231461982686,0.02546602696108504,0,0,1.0022246656311071
11,NG (Gaussian copula),phi12,100,4,A,200,200,-0.01150918019763669,-0.1150918019763669,0.97,0.1358035361308562,0.14944776733699358,0.13531496294506046,0.01413280439193312,0,0,1.0022246656311071
11,NG (Gaussian copula),phi21,100,4,A,200,200,0.01539637868217127,0.15396378682171272,0.97,0.13813184515031468,0.1510337516336929,0.13727111192128408,0.01376263971240882,0,0,1.0022246656311071
11,NG (Gaussian copula),phi22,100,4,A,200,200,-0.05027743106304114,-0.12569357765760283,0.955,0.13764594118735188,0.14974145149331491,0.1281350266361742,0.0216064248571407,0,0,1.0022246656311071
11,NG (Gaussian copula),rho,100,4,A,200,0,NA,NA,NA,NA,0.03460461332600018,0.04353484121871069,-0.0089302278927105,0,0,1.0022246656311071
11,NG (Gaussian copula),sigma[1],100,4,A,200,200,-7.668736935981668e-4,-7.668736935981668e-4,0.965,0.0661268049517718,0.07128480688651617,0.06612235807854812,0.00516244880796805,0,0,1.0022246656311071
11,NG (Gaussian copula),sigma[2],100,4,A,200,200,0.0036221485249819,0.0036221485249819,0.97,0.06868355653162915,0.07156779381496382,0.06858797983536524,0.00297981397959858,0,0,1.0022246656311071
12,NC (Clayton copula),mu[1],200,4,A,200,200,9.19535773308335e-4,9.19535773308335e-4,0.96,0.06524266939411096,0.0692328294353687,0.06523618906428294,0.00399664037108575,0,0,1.0022402519671991
12,NC (Clayton copula),mu[2],200,4,A,200,200,0.00332257786924217,0.00332257786924217,0.965,0.06372914691700202,0.06932116327955602,0.06364247514884733,0.00567868813070869,0,0,1.0022402519671991
12,NC (Clayton copula),phi11,200,4,A,200,200,-0.00792581134266962,-0.01981452835667404,0.965,0.0926172090595266,0.0932900998487917,0.092277456231392,0.0010126436173997,0,0,1.0022402519671991
12,NC (Clayton copula),phi12,200,4,A,200,200,-0.00729474952090634,-0.07294749520906345,0.96,0.0850688516137514,0.0934042912161781,0.08475550804702718,0.0086487831691509209,0,0,1.0022402519671991
12,NC (Clayton copula),phi21,200,4,A,200,200,-0.00239141830481481,-0.02391418304814814,0.97,0.08901513366113133,0.09334180309188934,0.08898300477731953,0.00435879831456981,0,0,1.0022402519671991
12,NC (Clayton copula),phi22,200,4,A,200,200,-0.0140888905533521,-0.03522222638338027,0.945,0.08454400738756797,0.09360610778838564,0.08336181588788007,0.01024429190050556,0,0,1.0022402519671991
12,NC (Clayton copula),sigma[1],200,4,A,200,200,-0.00408061144350237,-0.00408061144350237,0.97,0.0423450312979322,0.0448623506177364,0.04214795707825013,0.00271439353948627,0,0,1.0022402519671991
12,NC (Clayton copula),sigma[2],200,4,A,200,200,-0.00282990521722385,-0.00282990521722385,0.975,0.04085852684137381,0.04496737702651783,0.04076040789919543,0.0042069691273224,0,0,1.0022402519671991
12,NC (Clayton copula),theta,200,4,A,200,200,-0.02173907309778618,-0.00543476827444654,0.94,0.44433542405713716,0.4500750247010319,0.44380331428785547,0.00627171041317642,0,0,1.0022402519671991
12,NG (Gaussian copula),mu[1],200,4,A,200,200,-0.0018872313475508,-0.0018872313475508,0.96,0.06906584187058584,0.07139027118630256,0.06904005265882689,0.00235021852747567,0,0,1.0021918521151092
12,NG (Gaussian copula),mu[2],200,4,A,200,200,-0.00127789359946818,-0.00127789359946818,0.965,0.0652737250793186,0.07107528147698364,0.06526121492646994,0.00581406655051369,0,0,1.0021918521151092
12,NG (Gaussian copula),phi11,200,4,A,200,200,-0.01593583613144619,-0.03983959032861547,0.94,0.11435157091123954,0.11225091228810158,0.11323573153673684,-9.84819248635263e-4,0,0,1.0021918521151092
12,NG (Gaussian copula),phi12,200,4,A,200,200,-0.0081075221341132,-0.08107522134113201,0.955,0.11052910169519961,0.1126500613900268,0.1102313494718841,0.0024187119181427,0,0,1.0021918521151092
12,NG (Gaussian copula),phi21,200,4,A,200,200,-0.0047746446542914,-0.04774644654291406,0.95,0.10287198766456179,0.11184725014979724,0.10276112404252398,0.00908612610727324,0,0,1.0021918521151092
12,NG (Gaussian copula),phi22,200,4,A,200,200,-0.01766987446050214,-0.04417468615125535,0.96,0.10216916973330485,0.11203350598320191,0.10062959197245586,0.01140391401074607,0,0,1.0021918521151092
12,NG (Gaussian copula),rho,200,4,A,200,0,NA,NA,NA,NA,0.0231602250200744,0.0272454729530543,-0.00408524793297989,0,0,1.0021918521151092
12,NG (Gaussian copula),sigma[1],200,4,A,200,200,-1.340666609000718e-4,-1.340666609000718e-4,0.97,0.04616776712514579,0.05020945148570529,0.04616757246652814,0.00404187901917714,0,0,1.0021918521151092
12,NG (Gaussian copula),sigma[2],200,4,A,200,200,-0.00441109119326932,-0.00441109119326932,0.965,0.04744610844231167,0.04997195958466612,0.04724061262096693,0.00273134696369918,0,0,1.0021918521151092
13,NC (Clayton copula),mu[1],50,8,A,200,200,0.04282797744060077,0.04282797744060077,0.97,0.14461002022715766,0.13621560898996496,0.13812249019781803,-0.00190688120785309,0,0,1.0027023151056191
13,NC (Clayton copula),mu[2],50,8,A,200,200,0.04198259988606112,0.04198259988606112,0.93,0.15052251954651868,0.1362168952075974,0.1445492656412996,-0.00833237043370221,0,0,1.0027023151056191
13,NC (Clayton copula),phi11,50,8,A,200,200,-0.02890121676245485,-0.07225304190613713,1,0.1416522973138803,0.1936370490393664,0.13867261086440083,0.05496443817496554,0,0,1.0027023151056191
13,NC (Clayton copula),phi12,50,8,A,200,200,-0.02853394259154638,-0.28533942591546385,0.99,0.14987350823689008,0.19305225662645936,0.1471321942724144,0.04592006235404497,0,0,1.0027023151056191
13,NC (Clayton copula),phi21,50,8,A,200,200,-0.00489712180950806,-0.04897121809508063,1,0.14566411064781534,0.19310850193748832,0.14558176853164626,0.04752673340584207,0,0,1.0027023151056191
13,NC (Clayton copula),phi22,50,8,A,200,200,-0.05412397835894829,-0.13530994589737072,0.99,0.15751363997009488,0.1930116886823045,0.1479227560020052,0.04508893268029931,0,0,1.0027023151056191
13,NC (Clayton copula),sigma[1],50,8,A,200,200,-0.01796549620674773,-0.01796549620674773,0.94,0.09349820849453208,0.08827290741698238,0.09175595859524505,-0.00348305117826265,0,0,1.0027023151056191
13,NC (Clayton copula),sigma[2],50,8,A,200,200,-0.01722929469178938,-0.01722929469178938,0.925,0.09426194802746048,0.08822864900490765,0.09267397828061089,-0.00444532927570322,0,0,1.0027023151056191
13,NC (Clayton copula),theta,50,8,A,200,200,-0.5052025243807934,-0.06315031554759917,0.925,1.6741838604449113,1.588760615143418,1.5961397206803356,-0.0073791055369176704,0,0,1.0027023151056191
13,NG (Gaussian copula),mu[1],50,8,A,200,200,0.01842111836064584,0.01842111836064584,0.965,0.15390595244521682,0.14394958781924574,0.1527995569247909,-0.00884996910554516,0,0,1.0024223555799168
13,NG (Gaussian copula),mu[2],50,8,A,200,200,0.01351259043403822,0.01351259043403822,0.94,0.15873459054199815,0.14343551027057228,0.1581584020351045,-0.01472289176453225,0,0,1.0024223555799168
13,NG (Gaussian copula),phi11,50,8,A,200,200,-0.07597888484782239,-0.189947212119556,0.995,0.17338911728628278,0.21667550716932515,0.1558556866161696,0.06081982055315554,0,0,1.0024223555799168
13,NG (Gaussian copula),phi12,50,8,A,200,200,-0.01562293175866086,-0.15622931758660868,0.99,0.16548088737486719,0.2177238651157893,0.1647417618263132,0.05298210328947611,0,0,1.0024223555799168
13,NG (Gaussian copula),phi21,50,8,A,200,200,-0.01372046226569261,-0.13720462265692612,1,0.16005901183688065,0.21661261649108687,0.15946985980245423,0.05714275668863264,0,0,1.0024223555799168
13,NG (Gaussian copula),phi22,50,8,A,200,200,-0.07622759186559126,-0.19056897966397812,0.99,0.17494758431087826,0.216408810664087,0.15746749345367983,0.05894131721040716,0,0,1.0024223555799168
13,NG (Gaussian copula),rho,50,8,A,200,0,NA,NA,NA,NA,0.02902419131743645,0.04057457888712002,-0.01155038756968356,0,0,1.0024223555799168
13,NG (Gaussian copula),sigma[1],50,8,A,200,200,-0.01039872364694464,-0.01039872364694464,0.94,0.10019813044472133,0.10067503407903554,0.09965707145572694,0.00101796262330859,0,0,1.0024223555799168
13,NG (Gaussian copula),sigma[2],50,8,A,200,200,-0.01372859720697106,-0.01372859720697106,0.935,0.10255349002614714,0.10031206387641324,0.10163042819584991,-0.0013183643194367,0,0,1.0024223555799168
14,NC (Clayton copula),mu[1],100,8,A,200,200,0.02058545226013055,0.02058545226013055,0.96,0.0962034894587823,0.0969369073775818,0.09397526557180842,0.00296164180577336,0,0,1.0025353854633985
14,NC (Clayton copula),mu[2],100,8,A,200,200,0.02209615732461297,0.02209615732461297,0.945,0.09964479615463777,0.09702551186929384,0.09716401202186573,-1.3850015257188542e-4,0,0,1.0025353854633985
14,NC (Clayton copula),phi11,100,8,A,200,200,-0.01963574743041603,-0.04908936857604008,0.98,0.12953779582379946,0.15524721266772545,0.12804092302751205,0.02720628964021337,0,0,1.0025353854633985
14,NC (Clayton copula),phi12,100,8,A,200,200,-0.00560529647410356,-0.0560529647410356,0.985,0.12808896957935828,0.15535754619745884,0.12796626422358032,0.02739128197387852,0,0,1.0025353854633985
14,NC (Clayton copula),phi21,100,8,A,200,200,-0.01179418727721674,-0.11794187277216749,0.97,0.12756680946083185,0.15489593758314746,0.12702042364315322,0.02787551393999424,0,0,1.0025353854633985
14,NC (Clayton copula),phi22,100,8,A,200,200,-0.01409204492265518,-0.03523011230663796,0.985,0.12699805843929024,0.15510291082239946,0.12621379131159657,0.02888911951080289,0,0,1.0025353854633985
14,NC (Clayton copula),sigma[1],100,8,A,200,200,-0.00509161939784788,-0.00509161939784788,0.945,0.06086620730499138,0.06257641624638241,0.06065286970623603,0.00192354654014637,0,0,1.0025353854633985
14,NC (Clayton copula),sigma[2],100,8,A,200,200,-0.00427035009320745,-0.00427035009320745,0.935,0.05915219843540582,0.06268544696257922,0.05899785326453048,0.00368759369804873,0,0,1.0025353854633985
14,NC (Clayton copula),theta,100,8,A,200,200,-0.26075785301223764,-0.0325947316265297,0.94,1.1173079096193395,1.140858227590456,1.086454005924957,0.05440422166549896,0,0,1.0025353854633985
14,NG (Gaussian copula),mu[1],100,8,A,200,200,0.00612424182628568,0.00612424182628568,0.96,0.09961890617073976,0.10124237934968738,0.09943047887196273,0.00181190047772465,0,0,1.0023592933114944
14,NG (Gaussian copula),mu[2],100,8,A,200,200,0.0064179790822618,0.0064179790822618,0.945,0.10326033380135868,0.1012027911263292,0.10306069125164875,-0.00185790012531955,0,0,1.0023592933114944
14,NG (Gaussian copula),phi11,100,8,A,200,200,-0.04409160082167841,-0.11022900205419602,0.985,0.14545238147103634,0.1802249384201618,0.13860853513610785,0.04161640328405394,0,0,1.0023592933114944
14,NG (Gaussian copula),phi12,100,8,A,200,200,0.00872709380939094,0.08727093809390943,0.99,0.14318657429145445,0.18070085980588255,0.1429203725539655,0.03778048725191707,0,0,1.0023592933114944
14,NG (Gaussian copula),phi21,100,8,A,200,200,-0.01406876392228335,-0.1406876392228335,0.98,0.1405986872476899,0.18049119994296303,0.13989303319848626,0.0405981667444768,0,0,1.0023592933114944
14,NG (Gaussian copula),phi22,100,8,A,200,200,-0.02552239842615383,-0.06380599606538456,0.98,0.1408700444964516,0.18043382514061165,0.13853871882982358,0.04189510631078808,0,0,1.0023592933114944
14,NG (Gaussian copula),rho,100,8,A,200,0,NA,NA,NA,NA,0.01796771734714656,0.02415054602722755,-0.00618282868008099,0,0,1.0023592933114944
14,NG (Gaussian copula),sigma[1],100,8,A,200,200,-0.00430340527176088,-0.00430340527176088,0.945,0.07176435729864826,0.0710827165072102,0.07163521258120918,-5.52496073998987e-4,0,0,1.0023592933114944
14,NG (Gaussian copula),sigma[2],100,8,A,200,200,-0.00441912229804779,-0.00441912229804779,0.94,0.06963813598467729,0.07106100628370797,0.06949777940003049,0.00156322688367747,0,0,1.0023592933114944
15,NC (Clayton copula),mu[1],200,8,A,200,200,0.0115890001540362,0.0115890001540362,0.96,0.06551102785916675,0.06830964797278656,0.06447782445612034,0.00383182351666622,0,0,1.0023184698564738
15,NC (Clayton copula),mu[2],200,8,A,200,200,0.01181384768948849,0.01181384768948849,0.955,0.06617161125555936,0.06830513383737878,0.0651084874569087,0.00319664638047008,0,0,1.0023184698564738
15,NC (Clayton copula),phi11,200,8,A,200,200,-0.01531901203781376,-0.0382975300945344,0.99,0.09987433753130782,0.11835016478023364,0.09869250816299543,0.0196576566172382,0,0,1.0023184698564738
15,NC (Clayton copula),phi12,200,8,A,200,200,0.00428422935071723,0.04284229350717233,0.975,0.10054277507331365,0.11824941337184491,0.10045145592928652,0.01779795744255841,0,0,1.0023184698564738
15,NC (Clayton copula),phi21,200,8,A,200,200,-0.01216380743723439,-0.12163807437234396,0.99,0.09713742844434217,0.1183319291120154,0.09637282704896426,0.02195910206305114,0,0,1.0023184698564738
15,NC (Clayton copula),phi22,200,8,A,200,200,0.00129992404881623,0.00324981012204059,0.985,0.1005626078999179,0.11838604913976548,0.10055420580512751,0.01783184333463794,0,0,1.0023184698564738
15,NC (Clayton copula),sigma[1],200,8,A,200,200,-0.00450030370115754,-0.00450030370115754,0.935,0.04296721254356693,0.04369195776184717,0.04273088602359426,9.61071738252911e-4,0,0,1.0023184698564738
15,NC (Clayton copula),sigma[2],200,8,A,200,200,-0.00449265456320868,-0.00449265456320868,0.96,0.04208717109279027,0.04367090661982081,0.04184669671036748,0.00182420990945332,0,0,1.0023184698564738
15,NC (Clayton copula),theta,200,8,A,200,200,-0.16274633280868486,-0.0203432916010856,0.955,0.7970465206195171,0.8091444784958972,0.7802543093049875,0.02889016919090969,0,0,1.0023184698564738
15,NG (Gaussian copula),mu[1],200,8,A,200,200,0.00138210029437164,0.00138210029437164,0.955,0.06685776922824699,0.07086150162441035,0.06684348214264295,0.0040180194817674,0,0,1.0024540636595018
15,NG (Gaussian copula),mu[2],200,8,A,200,200,0.00193863517114923,0.00193863517114923,0.94,0.07196797509122334,0.07096006608736284,0.07194185938939948,-9.817933020366404e-4,0,0,1.0024540636595018
15,NG (Gaussian copula),phi11,200,8,A,200,200,-0.02176905062067909,-0.05442262655169773,0.985,0.11128562273195147,0.14404088101213983,0.10913568738919706,0.03490519362294279,0,0,1.0024540636595018
15,NG (Gaussian copula),phi12,200,8,A,200,200,0.0054631986374478,0.05463198637447807,0.97,0.11382966716735755,0.14414653305823105,0.11369848982321264,0.03044804323501841,0,0,1.0024540636595018
15,NG (Gaussian copula),phi21,200,8,A,200,200,-0.00110102400533954,-0.01101024005339548,0.99,0.11313891205493884,0.14424334283786533,0.11313355455882596,0.03110978827903936,0,0,1.0024540636595018
15,NG (Gaussian copula),phi22,200,8,A,200,200,-0.01788178585301217,-0.04470446463253042,0.975,0.11524735315654502,0.1441071425369587,0.11385163215473208,0.03025551038222659,0,0,1.0024540636595018
15,NG (Gaussian copula),rho,200,8,A,200,0,NA,NA,NA,NA,0.01199105757611475,0.01581461938195695,-0.0038235618058422,0,0,1.0024540636595018
15,NG (Gaussian copula),sigma[1],200,8,A,200,200,-0.00619701730216851,-0.00619701730216851,0.95,0.04914789712059241,0.04996123890690802,0.04875564344702016,0.00120559545988786,0,0,1.0024540636595018
15,NG (Gaussian copula),sigma[2],200,8,A,200,200,-0.00511783354825256,-0.00511783354825256,0.95,0.04761296630358053,0.05000280349075162,0.04733711376920096,0.00266568972155065,0,0,1.0024540636595018
